horse,session_id,n_rows,segment_mean,segment_std,segment_iqr,segment_min,segment_max,stride_dur_mean,stride_dur_std,stride_dur_iqr,stride_dur_min,stride_dur_max,duty_factor_mean,duty_factor_std,duty_factor_iqr,duty_factor_min,duty_factor_max,stance_dur_LF_mean,stance_dur_LF_std,stance_dur_LF_iqr,stance_dur_LF_min,stance_dur_LF_max,stance_dur_RF_mean,stance_dur_RF_std,stance_dur_RF_iqr,stance_dur_RF_min,stance_dur_RF_max,stance_dur_LH_mean,stance_dur_LH_std,stance_dur_LH_iqr,stance_dur_LH_min,stance_dur_LH_max,stance_dur_RH_mean,stance_dur_RH_std,stance_dur_RH_iqr,stance_dur_RH_min,stance_dur_RH_max,swing_dur_LF_mean,swing_dur_LF_std,swing_dur_LF_iqr,swing_dur_LF_min,swing_dur_LF_max,swing_dur_RF_mean,swing_dur_RF_std,swing_dur_RF_iqr,swing_dur_RF_min,swing_dur_RF_max,swing_dur_LH_mean,swing_dur_LH_std,swing_dur_LH_iqr,swing_dur_LH_min,swing_dur_LH_max,swing_dur_RH_mean,swing_dur_RH_std,swing_dur_RH_iqr,swing_dur_RH_min,swing_dur_RH_max,swing_intensity_LF_mean,swing_intensity_LF_std,swing_intensity_LF_iqr,swing_intensity_LF_min,swing_intensity_LF_max,swing_intensity_RF_mean,swing_intensity_RF_std,swing_intensity_RF_iqr,swing_intensity_RF_min,swing_intensity_RF_max,swing_intensity_LH_mean,swing_intensity_LH_std,swing_intensity_LH_iqr,swing_intensity_LH_min,swing_intensity_LH_max,swing_intensity_RH_mean,swing_intensity_RH_std,swing_intensity_RH_iqr,swing_intensity_RH_min,swing_intensity_RH_max,duty_factor_LF_mean,duty_factor_LF_std,duty_factor_LF_iqr,duty_factor_LF_min,duty_factor_LF_max,duty_factor_RF_mean,duty_factor_RF_std,duty_factor_RF_iqr,duty_factor_RF_min,duty_factor_RF_max,duty_factor_LH_mean,duty_factor_LH_std,duty_factor_LH_iqr,duty_factor_LH_min,duty_factor_LH_max,duty_factor_RH_mean,duty_factor_RH_std,duty_factor_RH_iqr,duty_factor_RH_min,duty_factor_RH_max,suspension_L_sec_mean,suspension_L_sec_std,suspension_L_sec_iqr,suspension_L_sec_min,suspension_L_sec_max,suspension_L_perc_mean,suspension_L_perc_std,suspension_L_perc_iqr,suspension_L_perc_min,suspension_L_perc_max,suspension_R_sec_mean,suspension_R_sec_std,suspension_R_sec_iqr,suspension_R_sec_min,suspension_R_sec_max,suspension_R_perc_mean,suspension_R_perc_std,suspension_R_perc_iqr,suspension_R_perc_min,suspension_R_perc_max,dap_L_sec_mean,dap_L_sec_std,dap_L_sec_iqr,dap_L_sec_min,dap_L_sec_max,dap_L_perc_mean,dap_L_perc_std,dap_L_perc_iqr,dap_L_perc_min,dap_L_perc_max,dap_R_sec_mean,dap_R_sec_std,dap_R_sec_iqr,dap_R_sec_min,dap_R_sec_max,dap_R_perc_mean,dap_R_perc_std,dap_R_perc_iqr,dap_R_perc_min,dap_R_perc_max,lap_L_sec_mean,lap_L_sec_std,lap_L_sec_iqr,lap_L_sec_min,lap_L_sec_max,lap_L_perc_mean,lap_L_perc_std,lap_L_perc_iqr,lap_L_perc_min,lap_L_perc_max,lap_R_sec_mean,lap_R_sec_std,lap_R_sec_iqr,lap_R_sec_min,lap_R_sec_max,lap_R_perc_mean,lap_R_perc_std,lap_R_perc_iqr,lap_R_perc_min,lap_R_perc_max,rom_sagittal_LF_mean,rom_sagittal_LF_std,rom_sagittal_LF_iqr,rom_sagittal_LF_min,rom_sagittal_LF_max,rom_sagittal_RF_mean,rom_sagittal_RF_std,rom_sagittal_RF_iqr,rom_sagittal_RF_min,rom_sagittal_RF_max,rom_sagittal_LH_mean,rom_sagittal_LH_std,rom_sagittal_LH_iqr,rom_sagittal_LH_min,rom_sagittal_LH_max,rom_sagittal_RH_mean,rom_sagittal_RH_std,rom_sagittal_RH_iqr,rom_sagittal_RH_min,rom_sagittal_RH_max,rom_coronal_LF_mean,rom_coronal_LF_std,rom_coronal_LF_iqr,rom_coronal_LF_min,rom_coronal_LF_max,rom_coronal_RF_mean,rom_coronal_RF_std,rom_coronal_RF_iqr,rom_coronal_RF_min,rom_coronal_RF_max,rom_coronal_LH_mean,rom_coronal_LH_std,rom_coronal_LH_iqr,rom_coronal_LH_min,rom_coronal_LH_max,rom_coronal_RH_mean,rom_coronal_RH_std,rom_coronal_RH_iqr,rom_coronal_RH_min,rom_coronal_RH_max,protraction_LF_mean,protraction_LF_std,protraction_LF_iqr,protraction_LF_min,protraction_LF_max,protraction_RF_mean,protraction_RF_std,protraction_RF_iqr,protraction_RF_min,protraction_RF_max,protraction_LH_mean,protraction_LH_std,protraction_LH_iqr,protraction_LH_min,protraction_LH_max,protraction_RH_mean,protraction_RH_std,protraction_RH_iqr,protraction_RH_min,protraction_RH_max,retraction_LF_mean,retraction_LF_std,retraction_LF_iqr,retraction_LF_min,retraction_LF_max,retraction_RF_mean,retraction_RF_std,retraction_RF_iqr,retraction_RF_min,retraction_RF_max,retraction_LH_mean,retraction_LH_std,retraction_LH_iqr,retraction_LH_min,retraction_LH_max,retraction_RH_mean,retraction_RH_std,retraction_RH_iqr,retraction_RH_min,retraction_RH_max,abduction_LF_mean,abduction_LF_std,abduction_LF_iqr,abduction_LF_min,abduction_LF_max,abduction_RF_mean,abduction_RF_std,abduction_RF_iqr,abduction_RF_min,abduction_RF_max,abduction_LH_mean,abduction_LH_std,abduction_LH_iqr,abduction_LH_min,abduction_LH_max,abduction_RH_mean,abduction_RH_std,abduction_RH_iqr,abduction_RH_min,abduction_RH_max,adduction_LF_mean,adduction_LF_std,adduction_LF_iqr,adduction_LF_min,adduction_LF_max,adduction_RF_mean,adduction_RF_std,adduction_RF_iqr,adduction_RF_min,adduction_RF_max,adduction_LH_mean,adduction_LH_std,adduction_LH_iqr,adduction_LH_min,adduction_LH_max,adduction_RH_mean,adduction_RH_std,adduction_RH_iqr,adduction_RH_min,adduction_RH_max,min_diff_head_mean,min_diff_head_std,min_diff_head_iqr,min_diff_head_min,min_diff_head_max,max_diff_head_mean,max_diff_head_std,max_diff_head_iqr,max_diff_head_min,max_diff_head_max,si_up_head_mean,si_up_head_std,si_up_head_iqr,si_up_head_min,si_up_head_max,min_diff_wth_mean,min_diff_wth_std,min_diff_wth_iqr,min_diff_wth_min,min_diff_wth_max,max_diff_wth_mean,max_diff_wth_std,max_diff_wth_iqr,max_diff_wth_min,max_diff_wth_max,si_up_wth_mean,si_up_wth_std,si_up_wth_iqr,si_up_wth_min,si_up_wth_max,min_diff_sac_mean,min_diff_sac_std,min_diff_sac_iqr,min_diff_sac_min,min_diff_sac_max,max_diff_sac_mean,max_diff_sac_std,max_diff_sac_iqr,max_diff_sac_min,max_diff_sac_max,si_up_sac_mean,si_up_sac_std,si_up_sac_iqr,si_up_sac_min,si_up_sac_max,ts_hoof_on_LF_mean,ts_hoof_on_LF_std,ts_hoof_on_LF_iqr,ts_hoof_on_LF_min,ts_hoof_on_LF_max,ts_hoof_on_RF_mean,ts_hoof_on_RF_std,ts_hoof_on_RF_iqr,ts_hoof_on_RF_min,ts_hoof_on_RF_max,ts_hoof_on_LH_mean,ts_hoof_on_LH_std,ts_hoof_on_LH_iqr,ts_hoof_on_LH_min,ts_hoof_on_LH_max,ts_hoof_on_RH_mean,ts_hoof_on_RH_std,ts_hoof_on_RH_iqr,ts_hoof_on_RH_min,ts_hoof_on_RH_max,ts_raw_hoof_on_LF_mean,ts_raw_hoof_on_LF_std,ts_raw_hoof_on_LF_iqr,ts_raw_hoof_on_LF_min,ts_raw_hoof_on_LF_max,ts_raw_hoof_on_RF_mean,ts_raw_hoof_on_RF_std,ts_raw_hoof_on_RF_iqr,ts_raw_hoof_on_RF_min,ts_raw_hoof_on_RF_max,ts_raw_hoof_on_LH_mean,ts_raw_hoof_on_LH_std,ts_raw_hoof_on_LH_iqr,ts_raw_hoof_on_LH_min,ts_raw_hoof_on_LH_max,ts_raw_hoof_on_RH_mean,ts_raw_hoof_on_RH_std,ts_raw_hoof_on_RH_iqr,ts_raw_hoof_on_RH_min,ts_raw_hoof_on_RH_max,suspension_sec_mean,suspension_sec_std,suspension_sec_iqr,suspension_sec_min,suspension_sec_max,suspension_perc_mean,suspension_perc_std,suspension_perc_iqr,suspension_perc_min,suspension_perc_max,romz_head_mean,romz_head_std,romz_head_iqr,romz_head_min,romz_head_max,romz_wth_mean,romz_wth_std,romz_wth_iqr,romz_wth_min,romz_wth_max,romz_sac_mean,romz_sac_std,romz_sac_iqr,romz_sac_min,romz_sac_max,stride_speed_mean,stride_speed_std,stride_speed_iqr,stride_speed_min,stride_speed_max,stride_length_mean,stride_length_std,stride_length_iqr,stride_length_min,stride_length_max
Duque,20240626T082743,180,3.261111111111111,1.4962294841198647,3.0,1,5,0.9631072222222223,0.26243916582248916,0.49682499999999996,0.7269,1.9756,54.57968722222222,7.311466663319353,15.238524999999996,46.3361,72.7202,0.5683888888888889,0.2217198239282651,0.4162499999999999,0.35,1.585,0.5593888888888888,0.22981390063730445,0.43999999999999995,0.345,1.335,0.5146388888888889,0.22951979902398384,0.445,0.265,1.38,0.5348888888888889,0.22779116400991758,0.42625,0.315,1.45,0.39511111111111114,0.050078027261474596,0.07500000000000001,0.305,0.52,0.4040833333333334,0.04090278363995789,0.06,0.33,0.61,0.4465277777777778,0.044155948947297866,0.07,0.35,0.555,0.4279722222222223,0.0417785369712574,0.05125000000000002,0.355,0.535,236.3258722222222,43.742591371291205,82.78652500000004,152.3974,312.8374,241.48293555555557,44.19400991952539,83.83075,112.959,321.0448,161.24600722222223,25.51365554576045,44.392224999999996,98.3143,214.7359,164.80369833333333,26.82808661497937,47.88447500000001,110.8989,214.2923,57.380605555555555,6.244113423680754,11.339974999999995,47.4916,78.5626,56.10731777777779,7.3634777541362775,14.944849999999995,46.9388,69.0299,51.30126666666666,8.823547670964764,18.249299999999998,35.5705,71.875,53.52959111111111,7.692343376445801,14.57725,41.4474,72.5907,4.2735042735042735e-05,0.00046225016352102413,0.0,0.0,0.005,0.005554700854700855,0.06008327625446273,0.0,0.0,0.6499,0.0028632478632478636,0.006308049021995331,0.0,0.0,0.03,0.3770529914529915,0.8358353737401191,0.0,0.0,4.0134,-0.12878531073446325,0.1501318330101897,0.3,-0.42,0.04,-10.700218644067796,11.139697484163763,22.0776,-32.7007,5.4376,-0.11938888888888888,0.14826902127265018,0.29625,-0.375,0.03,-9.543221666666666,11.14382775951163,22.454349999999998,-28.997,4.0134,0.3269047619047619,0.03280475687659822,0.04249999999999998,0.235,0.415,25.06212380952381,2.33576795969136,3.0763999999999996,18.5771,30.1471,0.32674603174603173,0.041173890980997954,0.030000000000000027,0.28,0.605,24.936549206349206,1.6153033209489527,2.0840999999999994,21.2524,30.2879,78.30470722222222,5.278843399964067,8.400575000000003,61.3038,88.389,78.71355277777778,5.112127054908062,6.8300000000000125,63.2433,91.2452,57.52673944444444,3.4989993382385913,4.021150000000006,45.7879,64.1345,57.15346166666666,3.3370373652911294,4.281700000000001,46.206,62.6527,23.225424999999994,9.03472795401183,15.645874999999998,8.1266,41.2242,22.258213333333334,9.771655950601012,16.9565,8.9096,45.6392,18.518933333333337,4.90083427332907,6.8515999999999995,6.8621,34.9083,17.542146111111112,4.335670377519347,6.093450000000001,7.4211,28.9724,29.37903111111111,3.5284883374338336,4.439474999999998,20.2192,37.1213,29.17587111111111,3.100595835593069,4.613825000000002,22.3131,35.4039,28.427033333333334,3.8615032066504966,4.9099499999999985,18.8791,43.6907,28.273611666666667,3.100342214023006,4.631425,19.4251,35.4893,-48.92567277777778,6.361254805494588,11.51735,-61.9909,-27.1327,-49.53768666666667,6.165843035577074,10.934374999999996,-61.4239,-34.5631,-29.09970333333333,2.902134754501403,4.3144250000000035,-34.9438,-18.6578,-28.879854444444447,1.7690626095997977,2.2437499999999986,-33.049,-21.6824,9.474868333333335,5.808322521108404,8.486975,0.0109,27.1965,13.22823111111111,11.945856330299907,22.29355,-2.1666,41.4886,9.241258333333333,3.2758486512687908,3.6815499999999997,3.9306,21.0269,7.341002777777778,3.792662084219479,6.776725000000001,-0.0829,14.6547,-13.750554999999999,11.027374547703456,21.971049999999998,-34.0477,1.2265,-9.029987222222221,4.785296177007165,7.235799999999999,-21.8607,0.1229,-9.277675,3.6011299369009353,5.490024999999999,-18.1465,2.1532,-10.201143888888888,2.354134419493977,2.872449999999999,-17.2834,-3.9962,17.095415254237288,16.502020431310555,22.4167,-36.8654,68.6068,8.591675722543352,19.54384558734748,27.947,-47.0107,50.5176,0.28063240223463687,0.3245271615860808,0.4607,-0.6478,0.8073,-4.770048863636364,13.087305794661104,21.950975,-35.0826,18.2608,1.4882750000000002,8.932585597114166,14.77405,-16.4886,19.4487,-0.12271355932203389,0.2173797011548941,0.28140000000000004,-0.6164,0.6481,7.669183146067415,14.673788889908089,16.546925,-32.9606,36.3357,-3.365421022727273,6.850740968071459,10.326550000000001,-18.8345,13.0808,0.10743743016759777,0.1846405767426968,0.23925,-0.3132,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duque,20240627T095239,149,2.597315436241611,1.1735800107873227,2.0,1,5,0.9882469798657719,0.2404478598751086,0.47999999999999987,0.7225,1.3806,56.038334228187914,7.0761501998937,14.338900000000002,45.8601,66.2504,0.5888926174496645,0.20673936264473516,0.405,0.35,0.915,0.5832885906040268,0.2101051633497935,0.41999999999999993,0.35,0.975,0.5616107382550335,0.21397798293564702,0.41500000000000004,0.32,0.885,0.5478523489932886,0.21229859695272035,0.41500000000000004,0.3,0.94,0.3995973154362416,0.04707497175482313,0.06,0.305,0.51,0.40439597315436243,0.03960494420266959,0.06,0.33,0.5,0.427986577181208,0.03935252774895379,0.065,0.33,0.515,0.44043624161073824,0.03822909641629128,0.050000000000000044,0.385,0.55,245.0167959731543,45.36981600574459,86.6676,170.295,320.8893,236.7478120805369,39.89267980203839,73.98379999999997,171.6768,326.0586,161.35992147651004,24.549782065286223,43.43349999999998,119.8851,209.8326,153.5681711409396,23.93638489013229,40.81309999999999,109.8455,204.2689,58.10331610738255,6.6466587149877485,12.901500000000006,47.1698,69.4981,57.49033624161073,6.910877885977577,13.068100000000008,47.619,70.1439,54.955787919463084,7.852665972706793,14.053900000000006,41.4013,66.4151,53.60391140939597,7.928548025975927,14.511400000000002,39.8671,67.263,0.0003409090909090909,0.001825026302039178,0.0,0.0,0.015,0.04509659090909091,0.24426780783039645,0.0,0.0,2.0287,0.0030681818181818184,0.008180149022819064,0.0,0.0,0.045,0.39351477272727275,1.051346261358983,0.0,0.0,5.7831,-0.11965753424657534,0.15342487494923526,0.31,-0.375,0.045,-9.358354794520546,12.279049891600943,24.7786,-29.5937,5.6382,-0.1270805369127517,0.14868466163365737,0.29,-0.385,0.03,-10.14614765100671,11.596389078860804,22.8097,-29.7011,3.7855,0.3463114754098361,0.020471558305452758,0.02999999999999997,0.3,0.39,27.176711475409835,1.5443382952037379,2.2790000000000035,24.2915,31.7181,0.3218852459016393,0.025019391386586348,0.03500000000000003,0.255,0.37,25.34424426229508,1.8974169975280069,2.8634999999999984,20.4819,28.8618,81.25120201342283,5.450132246132543,9.398399999999995,69.3229,90.7423,78.95713825503356,3.403834227463742,4.542900000000003,71.4702,86.7292,57.432157718120806,2.484001392755986,3.2621000000000038,50.1197,63.9636,58.45802080536913,4.235818750289896,5.206200000000003,44.9706,66.3751,20.312891275167782,6.3977984377855694,10.038300000000001,8.3945,37.4365,22.834855704697983,10.910053920720314,20.4103,8.373,46.2878,16.185142953020133,4.479840728184355,6.1875,5.9082,27.0296,18.24299731543624,4.684384532014481,6.987399999999999,7.5855,28.6175,29.171158389261745,3.249697045861117,5.574300000000001,23.0175,36.2555,29.980399328859065,2.941105006017035,4.892300000000002,24.0243,36.8536,28.38391879194631,2.9501785882582516,3.208099999999998,21.8786,38.4712,28.131125503355705,3.3464602296358423,4.401900000000001,15.6396,35.0853,-52.08004496644295,7.585926864769164,14.639000000000003,-62.9826,-38.141,-48.97674496644295,5.435876586902238,9.8521,-58.1562,-38.028,-29.0482389261745,2.4777732985515555,2.7005000000000017,-34.3957,-22.2003,-30.32690067114094,2.0288704417129013,2.5859999999999985,-36.2705,-25.79,9.289285234899328,7.390314074821871,12.8409,-1.5793,29.1094,15.350507382550337,12.69831662740686,25.5059,0.3375,39.7076,8.843521476510068,2.1380808343302267,2.4160999999999992,4.7998,16.3403,8.184520134228189,4.205784263561186,7.718400000000001,-2.0505,16.3259,-11.023604026845636,7.877494961536804,11.0426,-32.2085,0.3464,-7.484346979865772,3.9636844212539795,6.0832,-19.4702,-0.5738,-7.341614093959733,3.955885765659654,6.063200000000001,-15.7835,-0.5849,-10.058474496644296,2.1680803850334534,2.6156000000000006,-16.5205,-4.6986,20.733762068965518,16.391262724124083,22.256700000000002,-32.0277,56.5599,13.355149305555557,19.686782120587814,29.94055,-33.4464,58.0932,0.3913061224489796,0.31353047223045705,0.48915000000000003,-0.5774,0.9293,-9.142568055555557,15.757327693230206,30.94375,-40.4855,13.1743,1.40791768707483,7.885548022908923,11.32275,-19.4786,20.6839,-0.1899109589041096,0.22795555499151135,0.284775,-0.8041,0.4845,6.6433635135135125,12.673951257406754,17.5611,-29.0033,29.5576,-2.2394616438356167,6.281956176929563,7.902475,-15.8672,16.3881,0.08549060402684563,0.16918145557690173,0.2237,-0.3664,0.4158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duque,20241122T111237,568,12.443661971830986,7.252099031190802,13.0,1,24,0.794037676056338,0.23495597056006215,0.11014999999999997,0.5156,1.5162,51.990786666666665,6.835163580070719,5.334800000000001,43.9765,68.6021,0.42514964788732396,0.20704804493143303,0.10625000000000001,0.185,1.105,0.43015845070422537,0.20742430564898198,0.09999999999999998,0.205,1.105,0.403987676056338,0.18960272638171605,0.10000000000000003,0.18,1.055,0.4053169014084507,0.18974615437494902,0.08500000000000002,0.185,1.02,0.369419014084507,0.03982453301313259,0.04500000000000004,0.28,0.51,0.3624383802816902,0.038768472147419665,0.04999999999999999,0.24,0.49,0.39098591549295775,0.06457974149184356,0.065,0.215,0.565,0.3887676056338028,0.06051786105005264,0.05499999999999999,0.255,0.6,260.2870850352113,62.289042058606995,55.05377500000003,122.8026,441.5416,253.13215721830983,56.53045924318045,53.60000000000005,128.7667,405.7914,186.91060457746477,51.27429497204035,43.79207499999998,91.3385,383.8704,196.81488204225352,48.68663211583991,45.869200000000035,95.5034,341.5609,51.27341126760563,8.051230972107435,6.985425000000006,35.1852,72.8171,52.04263415492958,8.005425712452574,7.432974999999999,37.931,72.7891,49.094724823943665,7.035480810660925,7.014949999999999,32.4786,66.9841,49.33256056338028,7.0719640177477245,6.151849999999996,32.8767,67.8766,0.0028940217391304345,0.006754323844289048,0.0,0.0,0.045,0.4085089673913043,0.9609779273713022,0.0,0.0,6.9431,0.004470108695652174,0.008564814785167824,0.005,0.0,0.045,0.6232823369565218,1.198576015369508,0.69095,0.0,6.0201,-0.025008896797153023,0.15413825168892498,0.06,-0.42,0.765,0.3678309608540931,17.919928415872214,8.173175,-31.9137,69.0745,-0.02374119718309859,0.1596674506833979,0.05,-0.495,0.355,0.9742445422535213,19.289885719828977,6.664125,-37.1134,60.4752,0.3334756097560975,0.0316587614342307,0.034999999999999976,0.255,0.415,25.012676829268297,1.989749450217709,2.483424999999997,20.8661,31.0861,0.32249999999999995,0.03231070227465632,0.030000000000000027,0.165,0.385,24.443356097560976,2.420538417866936,2.203250000000004,12.9159,29.9611,79.97803538732394,6.009618319616953,7.498450000000005,61.8243,95.7237,80.12508767605634,6.988036847511316,9.498249999999985,60.7675,94.8908,58.493706514084515,6.453944213825988,6.829225000000001,38.0425,81.8517,59.15268327464787,5.681334546866914,8.161874999999995,43.301,73.0826,31.847615492957743,15.167216437156188,24.153274999999997,9.7233,77.0918,27.600507394366197,14.304813378624148,22.782425000000003,6.5178,70.136,19.91288926056338,5.786962919885339,8.508975,6.6873,39.0851,19.213632218309858,6.017737560819697,7.927450000000002,7.218,43.4353,27.582974647887323,3.7365695499264118,3.980525,11.8951,57.1808,28.56282957746479,3.259796339880922,4.112725000000001,15.0223,37.4541,30.644275880281693,5.885043190717718,7.475825000000004,10.1984,50.5048,29.17337517605634,5.226735411993236,6.979600000000001,17.9057,48.8055,-52.395060387323944,6.743355186193163,7.3048,-68.7337,-32.3874,-51.56225809859155,7.038887583658658,8.129800000000003,-67.2581,-33.66,-27.849430105633804,6.157828096959372,4.885850000000001,-51.9539,-11.3691,-29.979311971830988,4.684471614838412,4.816724999999998,-44.9564,-14.1705,13.17837042253521,11.351544119011336,8.244875,0.1938,57.8647,14.559897007042252,13.328689215139097,21.347225,-1.9147,57.1049,12.557068838028169,3.4943661020714303,4.588700000000001,4.285,27.6271,7.487915669014086,4.120461127965324,5.2603,-0.834,23.2562,-18.669244894366194,13.015395191139065,24.87505,-47.7328,0.8738,-13.040608802816902,7.595562526743156,7.568575000000001,-45.4661,-0.5189,-7.355820774647888,4.275739328310294,6.97405,-20.661,2.2925,-11.725715669014084,4.005402748072788,5.45815,-27.649,-2.4152,11.8974399543379,22.44697045214613,25.433375,-90.0463,80.0945,9.93175773672055,22.217812908091865,26.276699999999998,-102.869,97.6789,0.3097259681093394,0.3903931357234757,0.5245499999999998,-0.9352,0.949,-3.4239298165137626,15.554788889665184,27.112475,-57.883,24.2511,-0.21089863325740335,8.800813280829017,11.9288,-18.9694,26.1491,-0.030083333333333333,0.2594220211508742,0.27715,-0.7969,0.8324,7.4218405963302745,10.274239206077718,11.9307,-34.8373,37.7275,-6.236472045454546,8.212126382139568,10.8912,-53.4006,35.4721,0.06961561085972849,0.188605913046279,0.24167499999999997,-0.5146,0.6043,425.98584507042256,211.3619406144112,410.99999999999994,88.365,777.3,425.8376408450704,211.32508700399592,411.9125000000001,89.115,776.92,425.67513204225355,211.369804001189,410.85875,87.99,776.995,426.00958626760564,211.34368684404097,411.70500000000004,88.805,777.315,4942.100845070423,211.3619406144112,410.9999999999991,4604.48,5293.415,4941.95264084507,211.32508700399592,411.91250000000036,4605.23,5293.035,4941.790132042253,211.369804001189,410.8587499999994,4604.105,5293.11,4942.124586267605,211.34368684404095,411.704999999999,4604.92,5293.43,0.061398305084745745,0.034155786843234726,0.049999999999999996,0.0,0.13,10.929765254237289,6.175164759203784,9.287999999999997,0.0,23.3446,82.42019082568808,21.62309296322849,25.130399999999995,46.4375,208.5885,73.59499295454546,22.188695415610077,13.305475000000001,16.7246,109.4077,81.52312863636364,11.73805578643521,14.371799999999993,48.0971,115.6659,,,,,,,,,,
