segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
1,"walk","left","soft",55.465,56.18,55,55.775,2235.4,2236.115,2234.935,2235.71,1.4269,64.6377,0.92,0.98,0.945,0.845,0.525,0.475,0.48,0.575,149.1351,175.164,119.854,99.2699,64.2234,67.4699,67.1403,59.7173,,,,,,,,,-0.31,-21.7258,0.465,33.0373,0.405,28.6219,64.0183,71.0055,48.5871,52.3741,15.4881,17.9618,10.3056,13.437,32.8175,38.4895,22.6436,30.4288,-31.2009,-32.516,-25.9435,-21.9452,11.3733,2.2244,8.5337,6.9202,-4.1148,-15.7373,-1.7719,-6.5168,0.4267,0.6005,29.9964,56.8358,-0.2542,8.2326,-8.9757,,5.9276,-4.1471,0.1754,,,,,,140.2572,28.579,65.8022,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250730T082406_logfile.itlog","2025-07-30T15:24:06.224Z","In hand","Research",,,
1,"walk","left","soft",56.885,57.63,56.39,57.185,2236.82,2237.565,2236.325,2237.12,1.4969,66.3354,1,1.04,0.995,0.935,0.5,0.47,0.445,0.565,156.0566,171.2265,102.6923,93.3981,66.6667,68.7603,68.5026,61.4122,,,,,,,-0.21,-14.0292,-0.3,-20.0418,0.495,34.0792,0.445,29.2282,61.4413,68.0782,51.9083,54.3606,14.3883,13.6305,9.1888,17.5329,35.98,33.6499,26.5251,33.6874,-25.4613,-34.4283,-25.3832,-20.6732,13.229,2.824,9.5927,10.5052,-1.1593,-10.8065,0.4039,-7.0278,0.4267,0.6197,26.5355,5.9243,0.2238,-1.8564,7.4605,-0.093,17.5949,-13.4314,0.4717,,,,,,123.151,28.5648,65.7785,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250730T082406_logfile.itlog","2025-07-30T15:24:06.224Z","In hand","Research",,,
1,"walk","left","soft",58.385,59.145,57.855,58.73,2238.32,2239.08,2237.79,2238.665,1.435,65.4264,0.95,0.895,1.05,0.865,0.5,0.475,0.47,0.61,142.9476,166.392,112.8502,95.1723,65.8579,65.2095,68.8525,61.7857,,,,,,,-0.225,-15.6794,-0.345,-24.0418,0.53,34.7541,0.415,29.6429,64.8962,70.424,50.6315,54.2473,8.906,17.0894,12.387,11.6613,33.6897,36.2479,25.4976,31.2256,-31.2065,-34.1761,-25.1338,-23.0217,5.6744,2.5603,9.492,6.351,-3.2316,-14.5291,-2.895,-5.3104,0.4533,0.6913,75.4281,40.811,0.2842,0.4075,2.5926,0.1686,9.9056,-1.8517,0.2187,,,,,,203.6287,20.3993,58.2126,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250730T082406_logfile.itlog","2025-07-30T15:24:06.224Z","In hand","Research",,,
1,"walk","left","soft",59.82,60.52,59.385,60.055,2239.755,2240.455,2239.32,2239.99,1.3637,65.0803,0.88,0.89,0.89,0.89,0.485,0.48,0.48,0.46,155.9134,172.1992,118.7003,118.4289,64.351,65.8041,65.3211,64.8452,,,,,,,-0.24,-17.5985,-0.235,-17.2319,0.435,31.9266,0.465,33.8798,70.5388,72.2217,48.129,56.3232,10.7496,12.0423,8.8519,8.9331,36.8665,35.5258,23.9842,32.9618,-33.6723,-36.6959,-24.1448,-23.3614,7.1349,0.87,6.9644,4.3891,-3.6147,-11.1723,-1.8875,-4.544,0.53,0.7221,38.5814,76.7689,-0.255,1.7742,-12.0482,,14.3825,0.4322,0.2468,,,,,,188.3273,31.1745,59.7269,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250730T082406_logfile.itlog","2025-07-30T15:24:06.224Z","In hand","Research",,,
1,"walk","left","soft",61.19,61.855,60.74,61.45,2241.125,2241.79,2240.675,2241.385,1.345,64.1203,0.87,0.89,0.865,0.825,0.49,0.445,0.465,0.505,177.7189,188.1224,108.3757,120.1145,64.3253,65.9259,64.432,61.7978,,,,,,,-0.22,-16.3569,-0.26,-19.3309,0.45,33.5196,0.405,30.3371,69.4895,76.158,55.9698,56.5674,8.6947,18.7207,10.5655,8.6742,35.9046,36.9622,29.903,35.0577,-33.5849,-39.1957,-26.0668,-21.5097,6.1759,2.3707,9.3305,3.6036,-2.5187,-16.35,-1.235,-5.0707,0.6033,0.81,20.2622,84.0939,-0.4278,7.0228,-7.5936,,2.9699,-0.4788,0.059,,,,,,169.4651,38.4993,67.7783,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250730T082406_logfile.itlog","2025-07-30T15:24:06.224Z","In hand","Research",,,
1,"walk","left","soft",62.535,63.22,62.095,62.79,2242.47,2243.155,2242.03,2242.725,1.3319,64.0081,0.85,0.85,0.88,0.83,0.475,0.475,0.49,0.515,173.6947,192.1162,124.3327,112.0826,63.9098,64.2722,65.7944,62.0561,,,,,,,-0.24,-18.0197,-0.255,-19.1459,0.44,32.8972,0.43,32.1495,72.6189,74.7911,54.136,63.1293,18.5442,17.3894,10.6255,17.4033,36.9584,35.3178,28.4408,38.5069,-35.6605,-39.4733,-25.6953,-24.6223,11.8626,1.8677,8.5946,7.7927,-6.6816,-15.5217,-2.0309,-9.6106,0.8,1.07,70.732,57.3117,0.0974,23.3807,-2.8217,,4.3469,0.5609,0.0559,,,,,,198.2412,,84.0903,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250730T082406_logfile.itlog","2025-07-30T15:24:06.224Z","In hand","Research",,,
1,"walk","left","soft",63.87,64.54,63.4,64.12,2243.805,2244.475,2243.335,2244.055,1.3012,63.7837,0.825,0.815,0.87,0.81,0.485,0.47,0.425,0.5,189.2925,190.8479,132.1078,125.5249,63.0975,63.5478,66.5392,61.9503,,,,,,,-0.18,-13.8329,-0.25,-19.2123,0.47,35.9465,0.42,32.1224,67.9724,73.7921,54.6811,57.5054,11.1414,9.6212,14.6348,10.3861,33.5391,39.9846,27.0995,33.7312,-34.4332,-33.8075,-27.5815,-23.7742,6.912,0.5583,11.5603,3.5652,-4.2294,-9.0629,-3.0745,-6.8208,0.6067,0.7932,84.5179,64.5646,0.1428,17.6357,5.2575,-0.498,9.8351,-9.8993,0.2347,,,,,,227.162,45.2817,84.0938,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250730T082406_logfile.itlog","2025-07-30T15:24:06.224Z","In hand","Research",,,
1,"walk","left","soft",65.175,65.82,64.72,65.425,2245.11,2245.755,2244.655,2245.36,1.2913,63.5913,0.815,0.845,0.845,0.78,0.48,0.465,0.45,0.495,173.3428,182.4065,130.5315,119.968,63.0561,64.8752,65.3772,61.0568,,,,,,,-0.18,-13.94,-0.25,-19.3611,0.455,35.2031,0.395,30.9198,68.6004,69.2973,53.994,57.9209,9.7548,20.1037,11.5741,9.6764,35.3834,34.1178,26.9547,35.1025,-33.217,-35.1795,-27.0392,-22.8184,8.4566,4.5304,9.8489,4.3432,-1.2982,-15.5732,-1.7253,-5.3333,0.4367,0.5644,-4.9844,118.1766,-0.7155,7.3055,12.215,-0.5192,5.3425,-6.3794,0.1569,,,,,,218.0981,37.9719,81.032,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250730T082406_logfile.itlog","2025-07-30T15:24:06.224Z","In hand","Research",,,
1,"walk","left","soft",66.465,67.115,66.01,66.705,2246.4,2247.05,2245.945,2246.64,1.2944,64.5155,0.825,0.835,0.855,0.825,0.475,0.45,0.445,0.5,175.7509,177.557,129.5912,117.0253,64.3275,65.2344,65.643,62.8571,,,,,,,-0.19,-14.6789,-0.24,-18.5418,0.455,34.9328,0.41,31.2381,64.8738,73.8955,53.3503,53.8239,10.3661,17.3459,9.8141,13.0049,32.5792,38.27,26.4645,31.1041,-32.2946,-35.6255,-26.8858,-22.7199,7.6844,3.4528,9.2975,5.4071,-2.6816,-13.8931,-0.5166,-7.5978,0.3,0.3907,24.7635,76.9726,-0.4098,7.6737,7.7908,-0.3732,16.1352,-9.3965,0.3186,,,,,,179.4232,37.0648,80.1465,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250730T082406_logfile.itlog","2025-07-30T15:24:06.224Z","In hand","Research",,,
1,"walk","left","soft",67.73,68.39,67.315,68.005,2247.665,2248.325,2247.25,2247.94,1.2719,65.2426,0.825,0.845,0.865,0.785,0.44,0.44,0.45,0.475,173.2533,194.6623,118.6391,115.8762,64.4531,66.6667,66.9246,62.9259,,,,,,,-0.2,-15.7248,-0.275,-21.6216,0.415,32.1083,0.385,30.8617,71.3397,62.833,51.4477,54.1223,8.7258,14.2201,9.4953,12.1963,36.2027,28.0285,23.8695,31.0185,-35.1371,-34.8045,-27.5782,-23.1038,6.5025,2.8048,8.9857,5.4018,-2.2233,-11.4153,-0.5096,-6.7945,0.2733,0.3533,24.7892,105.1257,-0.4757,-1.1856,2.8942,,9.457,-11.7755,0.3122,,,,,,193.6819,29.8309,77.8615,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250730T082406_logfile.itlog","2025-07-30T15:24:06.224Z","In hand","Research",,,
