segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
1,"walk","left","soft",59.77,60.6,59.325,60.18,15368.125,15368.955,15367.68,15368.535,1.5162,67.1298,1.11,0.965,1.08,0.92,0.46,0.475,0.575,0.58,163.7701,153.7553,69.4142,97.806,71.1538,67.4825,66.9767,62.906,,,,,,,,,-0.41,-27.0404,0.445,27.5969,0.42,28.7179,59.9421,66.8978,43.8889,53.2015,16.1729,20.0554,17.6583,16.8026,34.3468,34.1538,19.4574,30.9557,-25.5953,-32.744,-24.4314,-22.2458,10.8309,1.0906,11.9675,9.5335,-5.342,-18.9648,-5.6908,-7.2691,,,19.9211,30.894,-0.1677,-8.8412,-0.0099,0.7299,3.5217,-10.0817,0.2942,,,,,,101.0829,18.6591,46.234,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250413T144809_logfile.itlog","2025-04-13T21:48:09.003Z","In hand","Research",,,
1,"walk","left","soft",61.32,62.02,60.895,61.605,15369.675,15370.375,15369.25,15369.96,1.3956,65.2356,0.935,1,0.85,0.86,0.44,0.455,0.49,0.505,160.4316,171.7397,83.5916,114.6177,67.2662,69.0846,62.3853,62.2061,,,,,,,-0.295,-21.1375,-0.285,-20.421,0.425,31.1927,0.415,30.0181,63.1559,68.7797,46.6373,54.673,13.807,13.9035,26.3101,11.8549,37.6457,34.6871,26.3185,32.2649,-25.5102,-34.0926,-20.3188,-22.4081,9.1424,0.5829,19.9619,3.9574,-4.6646,-13.3207,-6.3482,-7.8975,,,45.8555,66.3137,-0.2676,7.8687,4.7857,-0.7585,-11.8117,-5.3369,-0.1312,,,,,,161.7784,21.8493,61.6777,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250413T144809_logfile.itlog","2025-04-13T21:48:09.003Z","In hand","Research",,,
1,"walk","left","soft",62.725,63.46,62.28,63.005,15371.08,15371.815,15370.635,15371.36,1.4519,65.0228,0.985,0.975,0.9,0.915,0.47,0.44,0.535,0.54,157.36,162.8697,97.8796,103.0346,67.931,67.8261,62.7178,61.6162,,,,,,,-0.26,-17.9079,-0.28,-19.2854,0.445,31.0105,0.455,30.6397,57.4815,65.7415,49.8702,53.8849,15.3448,19.9833,18.4356,16.3697,37.1452,36.8874,28.0621,32.7938,-20.3362,-28.8542,-21.8081,-21.0911,11.1027,5.1002,12.6773,7.4364,-4.2421,-14.8832,-5.7583,-8.9334,,,2.4254,83.7663,-0.5178,0.8018,-4.6512,,-8.6743,-11.0959,0.0472,,,,,,159.526,23.6158,59.9731,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250413T144809_logfile.itlog","2025-04-13T21:48:09.003Z","In hand","Research",,,
1,"walk","left","soft",64.17,64.92,63.715,64.52,15372.525,15373.275,15372.07,15372.875,1.5625,66.8235,1.06,1.175,0.99,0.955,0.46,0.485,0.535,0.6,145.2774,148.5805,88.877,98.7791,68.8312,72.5309,64.8118,61.12,,,,,,,-0.255,-16.32,-0.35,-22.4,0.455,29.7872,0.4,25.6,61.5681,73.9207,43.2336,49.2156,12.8088,12.8496,17.9536,16.2306,41.3383,38.4317,21.4085,28.7445,-20.2298,-35.489,-21.825,-20.4711,9.2445,1.8234,14.6393,9.7614,-3.5643,-11.0261,-3.3143,-6.4692,,,23.7983,97.8378,,-0.8571,-5.7541,-0.1915,11.2016,-8.061,0.3464,,,,,,142.2719,26.3673,57.0321,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250413T144809_logfile.itlog","2025-04-13T21:48:09.003Z","In hand","Research",,,
1,"walk","left","soft",65.73,66.5,65.245,66.09,15374.085,15374.855,15373.6,15374.445,1.4819,66.3203,1.01,1.035,1.01,0.875,0.5,0.405,0.54,0.615,138.2008,188.1037,76.5266,89.762,66.8874,72,66.6667,59.727,,,,,,,-0.325,-21.9317,-0.36,-24.2935,0.485,32.0132,0.41,27.9863,64.8233,70.0802,45.8806,53.8452,14.6717,9.4256,14.854,9.7597,37.4453,36.3468,23.3499,30.8603,-27.3779,-33.7334,-22.5307,-22.9849,8.7451,1.5637,12.6139,5.8539,-5.9266,-7.8618,-2.2401,-3.9058,,,,,,-8.8057,2.7191,,7.3032,-5.1949,0.2482,,,,,,132.5329,28.8634,50.4706,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250413T144809_logfile.itlog","2025-04-13T21:48:09.003Z","In hand","Research",,,
1,"walk","left","soft",67.24,67.935,66.725,67.53,15375.595,15376.29,15375.08,15375.885,1.4069,64.6294,0.89,0.945,0.935,0.865,0.5,0.4,0.47,0.565,154.7722,180.5741,94.4243,102.4604,64.1441,68.3544,65.8451,60.1739,,,,,,,-0.225,-15.9929,-0.29,-20.6131,0.515,36.2676,0.405,28.1739,59.1113,66.8023,53.3672,55.5393,13.2948,19.9789,17.763,14.6898,32.2159,33.8662,26.9433,34.3081,-26.8954,-32.9362,-26.424,-21.2313,10.0559,3.0746,13.9058,8.3722,-3.2389,-16.9042,-3.8571,-6.3176,,,-1.8904,-6.8036,,6.8932,1.9967,,-4.5654,5.5843,-0.1804,,,,,,125.5149,29.81,61.3486,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250413T144809_logfile.itlog","2025-04-13T21:48:09.003Z","In hand","Research",,,
1,"walk","left","soft",68.625,69.355,68.16,68.975,15376.98,15377.71,15376.515,15377.33,1.4319,65.627,0.985,0.94,0.98,0.855,0.495,0.475,0.5,0.58,147.1187,166.1426,99.0903,102.2334,68.0484,66.9039,67.2384,60.3175,,,,,,,-0.225,-15.7137,-0.35,-24.4435,0.465,31.9039,0.38,26.8078,61.6493,72.4569,48.4093,52.7668,11.2744,14.3663,14.5928,15.6928,35.7903,36.4552,23.7442,30.4802,-25.8589,-36.0017,-24.665,-22.2865,8.0107,2.4581,12.2811,8.7681,-3.2637,-11.9083,-2.3117,-6.9247,,,-1.0556,97.7955,-0.7995,-2.4962,11.1042,-0.0744,3.7879,-10.2269,0.2614,,,,,,123.6363,24.9257,58.2169,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250413T144809_logfile.itlog","2025-04-13T21:48:09.003Z","In hand","Research",,,
1,"walk","left","soft",70.04,70.75,69.595,70.375,15378.395,15379.105,15377.95,15378.73,1.3737,65.2169,0.905,0.89,0.95,0.84,0.43,0.455,0.455,0.545,161.4388,179.9892,96.6726,102.5579,65.9381,65.3211,67.6157,61.9926,,,,,,,-0.24,-17.4704,-0.335,-24.3858,0.445,31.6726,0.375,27.6753,68.9636,70.2942,51.659,55.2941,7.4037,10.9711,13.2827,9.0851,35.2485,32.7176,26.1504,31.7046,-33.7151,-37.5766,-25.5085,-23.5895,4.763,3.9498,9.9117,4.2618,-2.6407,-7.0213,-3.371,-4.8233,,,42.5617,65.6096,-0.2529,-6.4835,2.073,0.317,7.8201,-5.2518,0.2281,,,,,,133.702,17.0595,60.356,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250413T144809_logfile.itlog","2025-04-13T21:48:09.003Z","In hand","Research",,,
1,"walk","left","soft",71.45,72.13,71,71.7,15379.805,15380.485,15379.355,15380.055,1.4231,65.9579,0.95,0.97,0.9,0.935,0.505,0.49,0.455,0.485,168.1604,175.8252,112.5533,113.2614,66.7838,67.7138,64.5161,64.818,,,,,,,-0.25,-17.567,-0.25,-17.567,0.45,32.2581,0.43,29.8094,64.551,67.5755,54.1831,58.0308,16.1148,15.1073,14.0683,13.8023,36.4994,31.1246,29.1504,36.1897,-28.0517,-36.4509,-25.0327,-21.8411,9.8083,-0.3887,9.1196,8.4336,-6.3064,-15.4961,-4.9487,-5.3687,,,35.1114,32.3035,0.0427,2.3932,-6.8544,0.0811,-0.5584,-3.5245,0.0491,,,,,,114.5881,23.2283,60.9193,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250413T144809_logfile.itlog","2025-04-13T21:48:09.003Z","In hand","Research",,,
1,"walk","left","soft",72.84,73.535,72.435,73.165,15381.195,15381.89,15380.79,15381.52,1.3787,63.1965,0.865,0.915,0.86,0.845,0.44,0.435,0.535,0.53,168.8841,173.9329,99.7581,127.3623,63.7201,66.1844,61.8705,61.0108,,,,,,,-0.305,-22.1215,-0.325,-23.5721,0.405,29.1367,0.37,26.7148,68.8983,69.2396,54.6926,54.6732,13.9479,16.2354,21.951,13.3169,36.4052,36.3898,29.3757,34.2511,-32.4931,-32.8498,-25.3169,-20.4221,9.4372,2.1597,13.2621,5.7088,-4.5106,-14.0757,-8.6889,-7.6081,,,29.0862,42.7271,-0.1589,9.305,-0.6107,-0.4264,,-12.6817,-0.3583,,,,,,176.1846,21.5533,88.1424,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250413T144809_logfile.itlog","2025-04-13T21:48:09.003Z","In hand","Research",,,
