segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
1,"walk","left","soft",101.285,102.045,100.805,101.64,1310.41,1311.17,1309.93,1310.765,1.4263,64.7502,0.935,0.915,0.99,0.855,0.485,0.49,0.455,0.57,132.1066,183.9359,104.5589,95.6207,65.1568,65.5914,68.0412,60.2113,,,,,,,,,-0.355,-24.8904,0.48,32.9897,0.405,28.5211,66.2658,68.9581,46.7292,53.6192,18.5068,28.2753,16.5746,18.5725,33.0264,28.2546,21.2405,32.05,-33.2395,-40.7035,-25.4887,-21.5691,13.8987,4.0362,14.5618,10.379,-4.6082,-24.2391,-2.0128,-8.1935,,,46.2363,80.493,-0.3342,2.8695,3.6427,-0.5109,-4.1576,-1.6359,-0.0644,,,,,,186.9081,20.7622,52.4645,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250128T130146_logfile.itlog","2025-01-28T20:01:45.984Z","In hand","Research",,,"missing data: Head"
1,"walk","left","soft",102.735,103.43,102.27,103.055,1311.86,1312.555,1311.395,1312.18,1.3225,62.2793,0.85,0.79,0.875,0.78,0.515,0.47,0.475,0.56,150.6609,186.9375,107.0024,119.7383,63.9098,62.4506,64.2202,58.5366,,,,,,,-0.225,-17.0132,-0.32,-24.1966,0.465,34.1284,0.375,28.1426,64.9939,65.4002,51.7724,51.2144,20.8596,15.7457,24.7294,19.4981,34.1993,28.8408,26.4196,29.8649,-30.7946,-36.5594,-25.3528,-21.3495,15.0514,2.5565,17.6508,10.5161,-5.8082,-13.1892,-7.0786,-8.982,,,80.0544,96.7663,-0.1076,5.6416,7.2078,0.1781,-15.2358,-7.8483,-0.1278,,,,,,,30.7573,67.6807,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250128T130146_logfile.itlog","2025-01-28T20:01:45.984Z","In hand","Research",,,"missing data: Head"
1,"walk","left","soft",104.03,104.7,103.645,104.38,1313.155,1313.825,1312.77,1313.505,1.2556,60.979,0.81,0.745,0.82,0.69,0.445,0.48,0.5,0.545,169.2662,161.3796,120.7984,115.0085,64.6707,60.4462,62.3574,56.4417,,,,,,,-0.215,-17.1229,-0.35,-27.8746,0.385,29.2776,0.32,26.1759,66.3634,72.6084,47.1848,55.0049,18.6422,17.3534,26.8625,14.7667,33.7365,34.5946,21.1798,31.7276,-32.627,-38.0139,-26.005,-23.2773,13.4045,-0.558,18.1297,7.8123,-5.2377,-17.9114,-8.7328,-6.9544,,,87.9258,116.5193,-0.2105,18.172,10.8787,-0.7922,-0.0721,-5.2647,0.0941,,,,,,223.7891,35.0604,76.4636,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250128T130146_logfile.itlog","2025-01-28T20:01:45.984Z","In hand","Research",,,"missing data: Head"
1,"walk","left","soft",105.28,105.94,104.955,105.59,1314.405,1315.065,1314.08,1314.715,1.2881,62.7685,0.83,0.855,0.77,0.78,0.44,0.495,0.49,0.52,185.5816,179.6105,110.8429,114.8555,64.8438,64.8956,60.8696,60.4651,,,,,,,-0.255,-19.7962,-0.31,-24.066,0.325,25.6917,0.35,27.1318,63.0509,76.1821,46.5658,52.5492,14.7263,9.5472,19.6686,13.196,34.7742,38.7349,24.2946,30.5292,-28.2767,-37.4472,-22.2712,-22.02,10.6797,-0.6534,16.4348,5.2904,-4.0467,-10.2006,-3.2337,-7.9055,,,18.6829,66.2653,-0.3171,4.1073,19.9904,-0.7343,,5.6863,0.2794,,,,,,168.7604,32.5708,77.254,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250128T130146_logfile.itlog","2025-01-28T20:01:45.984Z","In hand","Research",,,"missing data: Head"
1,"walk","left","soft",106.57,107.225,106.225,106.87,1315.695,1316.35,1315.35,1315.995,1.2819,63.2696,0.81,0.865,0.795,0.775,0.46,0.43,0.5,0.5,157.1994,201.2979,98.9642,114.7887,62.7907,66.4107,61.6279,62.249,,,,,,,-0.285,-22.2331,-0.3,-23.4032,0.345,26.7442,0.355,28.5141,67.7146,76.1927,47.6581,51.2016,12.1649,8.9545,16.2535,9.1522,36.1107,39.062,24.2875,27.8627,-31.604,-37.1306,-23.3706,-23.339,9.6758,1.2283,13.1321,3.2877,-2.4891,-7.7262,-3.1214,-5.8645,,,62.7597,46.6814,0.1066,-8.5302,-4.8097,,17.9417,-6.4675,0.3669,,,,,,226.5985,25.1497,75.1357,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250128T130146_logfile.itlog","2025-01-28T20:01:45.984Z","In hand","Research",,,"missing data: Head"
1,"walk","left","soft",107.88,108.535,107.51,108.085,1317.005,1317.66,1316.635,1317.21,1.3131,64.6225,0.835,0.895,0.81,0.855,0.5,0.445,0.49,0.44,162.8167,194.7912,105.0493,116.3101,63.2576,67.5472,63.035,64.6503,,,,,,,-0.285,-21.704,-0.205,-15.6116,0.37,28.7938,0.45,34.0265,67.0654,70.5318,50.7734,56.6953,11.7024,6.0669,10.7701,7.0587,35.4562,34.8664,28.03,30.9147,-31.6092,-35.6654,-22.7434,-25.7805,8.019,0.5282,8.9348,3.5445,-3.6835,-5.5387,-1.8353,-3.5142,,,27.227,113.685,-0.5801,3.7788,-10.6209,,21.8109,-3.3878,0.3354,,,,,,192.3157,29.2315,75.1392,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250128T130146_logfile.itlog","2025-01-28T20:01:45.984Z","In hand","Research",,,"missing data: Head"
1,"walk","left","soft",109.185,109.845,108.78,109.435,1318.31,1318.97,1317.905,1318.56,1.2869,64.023,0.84,0.84,0.805,0.81,0.47,0.415,0.46,0.495,157.4321,179.3093,109.5229,116.0455,64.4914,65.4971,64.2715,61.8321,,,,,,,-0.245,-19.0384,-0.25,-19.4269,0.405,32.3353,0.41,31.2977,65.0046,71.538,53.3766,53.312,15.7519,8.4029,10.0338,9.51,35.3019,34.2494,26.4425,29.6649,-29.7028,-37.2885,-26.9341,-23.6471,10.9291,0.0676,9.2759,5.1121,-4.8228,-8.3353,-0.7579,-4.398,,,-25.3681,41.9467,-0.3966,4.664,-11.3551,,5.5156,8.5681,-0.0453,,,,,,169.7329,33.5342,72.8692,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250128T130146_logfile.itlog","2025-01-28T20:01:45.984Z","In hand","Research",,,"missing data: Head"
1,"walk","left","soft",110.48,111.155,110.02,110.75,1319.605,1320.28,1319.145,1319.875,1.3306,64.9134,0.855,0.88,0.905,0.815,0.455,0.47,0.435,0.505,169.0697,175.1082,119.6956,112.7397,65.1429,66.29,67.2862,60.9346,,,,,,,-0.175,-13.1517,-0.27,-20.2912,0.46,34.2007,0.405,30.2804,63.1694,73.1375,51.2887,52.7539,11.5278,15.3754,9.9134,13.8203,32.7536,36.0654,24.4472,29.7224,-30.4159,-37.072,-26.8415,-23.0315,11.0593,1.5265,8.5768,6.7212,-0.4686,-13.8489,-1.3367,-7.0992,,,-11.1447,38.9903,-0.3529,10.0867,15.9661,-0.789,8.4116,-5.2602,0.2004,,,,,,144.0167,32.9526,68.8865,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250128T130146_logfile.itlog","2025-01-28T20:01:45.984Z","In hand","Research",,,"missing data: Head"
1,"walk","left","soft",111.795,112.46,111.37,112.105,1320.92,1321.585,1320.495,1321.23,1.2588,64.5364,0.815,0.81,0.86,0.765,0.46,0.425,0.445,0.54,158.5099,198.241,114.1645,109.7225,64.4269,66.1224,66.0269,61.5694,,,,,,,-0.215,-17.0804,-0.31,-24.6276,0.425,32.6296,0.355,28.5714,71.0781,70.1938,46.4308,53.0172,8.7841,13.7137,14.7704,11.1748,38.7011,29.7958,20.3007,30.2043,-32.3769,-40.398,-26.1301,-22.8129,6.5368,2.062,12.6327,3.976,-2.2472,-11.6516,-2.1377,-7.1987,,,39.4,49.0671,-0.0851,-0.8922,14.8193,-0.3062,12.6409,-4.1771,0.2542,,,,,,152.9328,28.5973,66.1629,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250128T130146_logfile.itlog","2025-01-28T20:01:45.984Z","In hand","Research",,,"missing data: Head"
1,"walk","left","soft",113.05,113.675,112.67,113.285,1322.175,1322.8,1321.795,1322.41,1.2606,65.0341,0.84,0.835,0.78,0.825,0.44,0.405,0.44,0.415,173.5955,209.0485,118.7771,129.7709,65.7534,65.6189,63.1579,65.6064,,,,,,,-0.21,-16.6584,-0.235,-18.6415,0.38,30.7692,0.39,31.0139,67.1624,68.98,52.5457,53.3065,6.9096,10.153,12.3013,9.039,32.7654,29.8469,25.7935,28.3707,-34.397,-39.1331,-26.7522,-24.9358,5.2334,2.8369,10.7578,3.8747,-1.6762,-7.3161,-1.5435,-5.1643,,,46.5008,31.3259,0.1249,14.8728,-0.8034,-0.5235,-5.5017,7.7545,-0.1862,,,,,,152.8039,38.2232,71.1883,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20250128T130146_logfile.itlog","2025-01-28T20:01:45.984Z","In hand","Research",,,"missing data: Head"
