segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
1,"walk","left","hard",66.265,67.155,65.745,66.705,24079.22,24080.11,24078.7,24079.66,1.9625,67.3712,1.315,1.415,1.24,1.31,0.54,0.475,0.68,0.66,128.6839,159.2079,79.0093,95.3462,69.5767,72.6573,60.4141,66.8367,,,,,,,,,-0.44,-22.4204,0.52,25.335,0.45,22.9592,70.7693,65.438,61.3607,68.052,11.4225,21.0754,21.5371,14.4776,43.2081,29.1156,38.675,39.4566,-27.5612,-36.3224,-22.6856,-28.5954,10.2885,21.478,13.2499,6.172,-1.134,0.4026,-8.2872,-8.3055,0.39,0.8005,0.5174,32.2139,-0.4334,10.6376,3.9657,-0.6248,10.19,-12.5812,0.4754,,,,,,73.659,23.0426,90.0548,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20241215T152135_logfile.itlog","2024-12-15T22:21:35.321Z","In hand","Research",,,
1,"walk","left","hard",68.19,69.16,67.93,68.655,24081.145,24082.115,24080.885,24081.61,2.4931,72.3655,2.16,2.965,1.065,1.29,0.61,0.59,0.945,0.64,130.5807,120.7466,79.0537,114.2506,83.8021,83.7571,58.3562,63.5468,,,,,,,-0.775,-31.0855,-0.465,-18.6513,0.26,14.2466,0.505,24.8768,6.9857,61.0391,49.2399,51.1036,2.6849,26.103,12.6805,16.6931,20.8937,37.504,28.869,37.3436,13.908,-23.5351,-20.3708,-13.76,17.5148,28.6721,11.3392,13.5147,14.8299,2.5692,-1.3413,-3.1784,0.39,0.7117,43.3053,1.9519,,6.0633,-1.0618,,,-15.6312,0.7815,,,,,,53.5054,19.261,89.4519,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20241215T152135_logfile.itlog","2024-12-15T22:21:35.321Z","In hand","Research",,,
1,"walk","left","hard",70.575,72.685,69.57,70.785,24083.53,24085.64,24082.525,24083.74,2.6694,76.7428,2.375,1.1,2.395,2.415,0.225,0.56,0.575,0.84,28.1219,120.6823,76.3292,67.6097,86.5998,68.2171,75.8511,76.3033,,,,,,,-0.41,-15.3594,-0.21,-7.867,1.005,31.829,-1.625,-51.3428,55.7354,67.378,44.6672,56.4063,27.9606,26.269,19.5707,25.4018,31.0531,29.3398,36.5875,32.881,-24.6822,-38.0382,-8.0797,-23.5253,20.1893,23.1381,17.4253,12.1371,-7.7713,-3.1308,-2.1454,-13.2647,0.458,1.4461,71.0672,-26.8517,0.7068,-7.3821,6.3837,0.5481,13.5448,-8.1276,0.6447,,,,,,210.202,35.7182,44.2117,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20241215T152135_logfile.itlog","2024-12-15T22:21:35.321Z","In hand","Research",,,
1,"walk","left","hard",73.46,74.25,72.915,73.86,24086.415,24087.205,24085.87,24086.815,1.4944,62.9122,0.99,0.84,1.14,0.785,0.51,0.465,0.95,0.66,132.3698,161.9152,48.6603,98.237,67.1186,65.7534,61.3728,57.404,,,,,,,-0.23,-15.391,-0.4,-26.767,0.545,29.3405,0.39,28.5192,68.0808,70.7107,52.0656,60.3081,21.6408,12.829,24.3424,30.7724,36.05,22.7307,26.303,30.251,-32.0307,-47.98,-25.7626,-30.0571,15.7709,10.0721,16.5704,15.0921,-5.8699,-2.7569,-7.7721,-15.6802,0.544,1.0105,-12.7095,123.9874,-0.6747,-6.2646,,-0.1383,-1.9445,10.2795,-0.2645,,,,,,234.0988,35.7888,64.0518,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20241215T152135_logfile.itlog","2024-12-15T22:21:35.321Z","In hand","Research",,,
1,"walk","left","hard",74.91,75.5,74.54,75.15,24087.865,24088.455,24087.495,24088.105,1.2244,61.6844,0.765,0.765,0.75,0.74,0.46,0.41,0.485,0.505,177.2137,194.0789,110.743,142.2368,62.8337,63.354,61.3497,59.2,,,,,,,-0.29,-23.6856,-0.24,-19.6018,0.37,30.2658,0.35,28,73.5114,76.6086,54.7085,65.4837,15.5427,20.0384,19.1613,15.1852,40.5576,38.9931,28.7521,38.1603,-32.9539,-37.6155,-25.9564,-27.3234,12.0045,16.353,17.6801,7.463,-3.5383,-3.6854,-1.4812,-7.7222,0.46,0.5623,-35.6906,-63.5433,0.1403,-14.2523,1.8077,0.5023,0.4754,-4.75,0.0816,,,,,,256.5477,34.1365,97.9842,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20241215T152135_logfile.itlog","2024-12-15T22:21:35.321Z","In hand","Research",,,
1,"walk","left","hard",76.12,76.74,75.75,76.405,24089.075,24089.695,24088.705,24089.36,1.2256,61.7087,0.76,0.78,0.77,0.715,0.445,0.475,0.46,0.515,188.8587,180.2464,126.2012,133.6687,62.423,62.7767,63.5052,58.1301,,,,,,,-0.25,-20.3978,-0.285,-23.2534,0.37,30.5155,0.335,27.2358,67.8438,77.3634,57.75,61.1562,12.8439,16.9367,9.8528,17.1105,34.8597,40.0707,28.7966,35.4202,-32.9841,-37.2927,-28.9534,-25.736,14.1215,14.3643,9.5967,10.1422,1.2776,-2.5725,-0.2562,-6.9683,0.2667,0.3233,-91.2818,-50.037,-0.3594,-27.181,0.8349,,16.9533,-1.0769,0.1841,,,,,,236.6031,41.6673,100.1616,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20241215T152135_logfile.itlog","2024-12-15T22:21:35.321Z","In hand","Research",,,
1,"walk","left","hard",77.35,77.97,76.945,77.635,24090.305,24090.925,24089.9,24090.59,1.2163,61.2424,0.74,0.735,0.8,0.705,0.47,0.45,0.425,0.515,168.6208,187.382,121.4856,130.7519,60.9053,61.25,64.9087,57.9055,,,,,,,-0.205,-16.8551,-0.285,-23.4327,0.405,32.86,0.335,27.5154,73.2292,77.8091,55.6649,63.7406,10.7238,14.3693,16.9344,15.0601,37.8447,39.2153,27.6352,35.7091,-35.3845,-38.5939,-28.0297,-28.0315,10.9504,11.6395,13.935,7.8292,0.2266,-2.7299,-2.9994,-7.2309,0.26,0.3205,67.2578,143.7234,-0.4532,-14.9172,-6.5276,0.6692,12.5697,-11.7394,0.2516,,,,,,235.9888,35.6648,96.6229,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20241215T152135_logfile.itlog","2024-12-15T22:21:35.321Z","In hand","Research",,,
1,"walk","left","hard",78.57,79.185,78.185,78.85,24091.525,24092.14,24091.14,24091.805,1.1819,59.4937,0.69,0.705,0.775,0.645,0.48,0.48,0.44,0.51,174.601,187.0735,124.7972,138.2113,58.5987,60.1279,63.5246,55.7235,,,,,,,-0.215,-18.1914,-0.28,-23.6912,0.385,31.5574,0.335,28.9417,73.3314,73.1846,59.3402,62.7642,13.14,12.56,21.1659,9.6768,36.8687,37.1902,30.0135,31.8092,-36.4626,-35.9944,-29.3267,-30.9551,9.9232,9.068,13.305,6.3071,-3.2168,-3.492,-7.8609,-3.3698,0.285,0.3477,95.9055,39.444,0.3352,18.8994,-3.117,-0.6672,18.3433,-9.7696,0.2979,,,,,,218.6999,43.8772,104.7538,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20241215T152135_logfile.itlog","2024-12-15T22:21:35.321Z","In hand","Research",,,
2,"trot","left","soft",82.99,82.57,82.53,82.96,24095.945,24095.525,24095.485,24095.915,0.8413,49.3474,0.43,0.44,0.405,0.385,0.44,0.425,0.335,0.475,211.7648,231.3629,188.0408,139.4531,50,51.312,50.7837,45.2941,,,0,0,0,0,0.04,4.7548,0.03,3.5661,,,,,77.2754,79.6733,50.3623,49.0339,10.0801,14.0092,9.9176,18.4347,31.0853,30.0099,31.3061,31.456,-46.1901,-49.6635,-19.0561,-17.5779,4.67,9.7069,7.2467,4.9683,-5.4101,-4.3023,-2.6709,-13.4664,0.595,0.4745,-31.6272,22.7958,-0.3316,10.3103,30.0062,0.431,-6.7413,-6.3822,-0.2279,,,,,,111.2466,107.7022,112.2512,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20241215T152135_logfile.itlog","2024-12-15T22:21:35.321Z","In hand","Research",,,
2,"trot","left","soft",83.84,83.42,83.385,83.8,24096.795,24096.375,24096.34,24096.755,0.84,49.0048,0.42,0.475,0.42,0.335,0.42,0.41,0.45,0.455,242.1203,215.0478,130.4126,145.9323,50.6024,54.755,49.5575,41.1043,,,0,0,0,0,0.035,4.1667,0.04,4.7619,,,,,76.4829,76.1234,50.3391,45.9655,15.5063,29.4074,10.789,16.7945,31.7147,29.4877,31.7053,26.0153,-44.7682,-46.6357,-18.6338,-19.9502,6.846,17.3783,7.4852,5.2412,-8.6603,-12.0291,-3.3038,-11.5533,0.595,0.5043,-26.0549,8.1879,-0.3312,1.3713,30.1428,0.251,-4.4213,-16.9094,-0.1294,,,,,,78.8437,105.242,112.3403,,,,"Jackson","","N/A",,"Bay","Gelding","Thoroughbred","Dressage","","20241215T152135_logfile.itlog","2024-12-15T22:21:35.321Z","In hand","Research",,,
