segment,gait,direction,surface,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,hiphike_swing,hiphike_stance,horse_name,measurement,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
2,"trot","left","soft",0.8056,51.7889,0.465,0.425,0.405,0.375,0.35,0.375,0.38,0.415,271.8258,272.0056,189.9443,175.0879,56.535,53.4591,49.6933,47.4684,,,0,0,0,0,0,0,-0.035,-4.3445,,,,,81.3256,77.0742,53.2815,57.0399,21.6686,34.4677,21.8908,19.5883,28.3903,24.5173,20.2365,29.2198,-52.9353,-52.5569,-33.045,-27.8201,16.773,28.0619,11.4835,11.5918,-4.8956,-6.4058,-10.4073,-7.9965,,,29.4853,50.5176,0.736,-17.7969,,0.0582,13.6561,,-0.0592,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7981,49.4926,0.42,0.425,0.355,0.38,0.365,0.365,0.44,0.415,254.1736,270.9686,170.9601,169.2853,52.6646,53.2915,44.5141,47.5,,,0,0,0,0,-0.055,-6.8912,0.005,0.6265,,,,,80.8249,75.7834,48.9778,61.5366,19.8617,38.2591,19.5892,18.3239,30.4009,22.9128,22.8318,33.6637,-50.424,-52.8707,-26.146,-27.8729,15.0937,31.5765,9.1967,10.2788,-4.768,-6.6826,-10.3925,-8.045,,,40.6331,41.2537,0.757,-18.9181,16.2511,-0.0555,9.9569,-9.5785,0.0304,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7806,48.1946,0.39,0.42,0.33,0.365,0.39,0.38,0.445,0.425,250.9133,268.3271,165.7211,176.6661,50.8143,52.9968,42.1725,46.7949,,,0,0,0,0,-0.05,-6.4051,0.01,1.281,,,,,83.1447,76.4823,45.7879,59.5465,22.231,37.1916,34.9083,22.6694,31.4695,23.9934,18.8791,29.7316,-51.6753,-52.4889,-26.9087,-29.8149,16.8686,30.1386,20.447,11.8684,-5.3623,-7.053,-14.4613,-10.801,,,18.8249,20.296,0.4399,-21.5276,14.308,-0.1449,21.4042,-12.6094,0.1754,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7694,47.9401,0.395,0.395,0.335,0.35,0.365,0.365,0.46,0.405,277.3531,273.3317,163.385,179.3344,51.8033,50.8039,42.9487,46.2046,,,0,0,0.01,1.2998,-0.055,-7.1487,-0.005,-0.6499,,,,,86.0106,77.0002,49.8284,61.6708,24.4235,45.6392,24.3288,23.356,31.4413,25.4626,25.4835,32.4643,-54.5693,-51.5376,-24.3449,-29.2065,19.9109,37.7113,14.9435,10.5665,-4.5126,-7.9279,-9.3852,-12.7895,,,24.8925,19.0392,0.6166,-20.252,13.9771,-0.0772,18.2611,-7.6643,0.1227,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7625,47.5643,0.385,0.37,0.335,0.36,0.37,0.4,0.43,0.41,286.2185,282.2197,177.4757,186.0456,51.505,48.366,43.9344,46.4516,,,0,0,0.015,1.9672,-0.025,-3.2787,0,0,,,,,84.775,79.4686,55.0141,61.7941,19.2847,39.7024,26.9145,24.5498,28.0212,30.0011,30.0748,31.6483,-56.7539,-49.4675,-24.9393,-30.1458,18.9103,36.7067,16.7524,12.9456,-0.3744,-2.9957,-10.1621,-11.6042,,,33.9362,27.9021,0.64,-17.6354,13.5966,-0.1677,20.3664,-9.6745,0.2053,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.76,48.4587,0.43,0.37,0.325,0.35,0.355,0.39,0.425,0.42,282.1191,276.4343,189.2153,188.3295,55.3055,48.6842,43.3333,46.5116,,,0,0,0,0,-0.025,-3.2895,-0.04,-5.2632,,,,,82.6541,80.626,54.6657,60.0292,22.0079,33.5617,26.7975,21.6541,30.1746,27.8357,28.578,30.8921,-52.4794,-52.7902,-26.0878,-29.1371,17.3253,26.4282,17.8394,10.4961,-4.6826,-7.1335,-8.9581,-11.1581,,,27.2028,19.0475,0.5144,-21.439,-6.0187,-0.4486,22.5485,1.4176,0.3611,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.745,48.0034,0.395,0.36,0.33,0.345,0.34,0.39,0.425,0.385,277.8172,275.9407,178.2963,191.7819,53.1987,48.4848,43.7086,46.6216,,,0,0,0,0,-0.015,-2.0134,-0.005,-0.6711,,,,,83.7693,79.3818,56.7109,59.0631,22.3628,34.8109,22.6326,22.667,33.0158,29.7483,30.7227,28.6937,-50.7535,-49.6335,-25.9883,-30.3694,19.2199,28.9909,11.8618,12.1801,-3.1429,-5.8201,-10.7708,-10.4869,,,17.6435,10.9389,0.4617,-25.1266,-9.4685,-0.416,18.7817,1.0854,0.1974,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.745,48.2877,0.395,0.37,0.32,0.355,0.355,0.375,0.425,0.405,263.8008,273.1168,179.6711,181.3378,52.3179,49.8316,44.2907,46.7105,,,0,0,0,0,-0.035,-4.698,-0.005,-0.6711,,,,,86.5166,78.9941,60.2527,59.4197,16.7552,36.5989,12.6304,21.3768,33.2297,28.0145,33.8798,30.3335,-53.287,-50.9796,-26.3729,-29.0862,14.2221,31.9384,8.1246,11.7929,-2.5331,-4.6605,-4.5058,-9.5839,,,4.2983,8.8283,0.2921,-21.8798,-6.6204,-0.2795,16.3391,-3.622,0.1589,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7619,50.384,0.4,0.395,0.385,0.355,0.365,0.37,0.38,0.405,271.7519,277.4763,192.7004,181.1133,53.1561,51.634,50.4918,46.2541,,,0,0,0,0,0.005,0.6563,-0.005,-0.6563,,,,,86.099,80.9277,62.2019,57.4733,19.099,40.2049,13.584,23.4168,32.3689,27.6255,27.7307,28.9872,-53.7301,-53.3023,-34.4712,-28.4861,17.7014,35.2073,9.0292,12.9136,-1.3977,-4.9977,-4.5548,-10.5033,,,20.5681,28.0289,0.6566,-31.8133,3.9575,-0.3185,24.2902,2.0645,0.3742,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7756,50.9412,0.44,0.4,0.37,0.37,0.34,0.37,0.375,0.42,286.7814,284.8306,198.5263,173.4333,56.5916,51.9481,48.6842,46.5409,,,0,0,0,0,0.01,1.2893,-0.04,-5.1571,,,,,81.0803,75.4887,58.1616,58.9155,10.582,35.9996,18.4071,23.7468,26.0992,22.9389,23.8544,31.1007,-54.9811,-52.5498,-34.3072,-27.8148,9.4549,32.4846,11.1446,12.0933,-1.1271,-3.5149,-7.2625,-11.6535,,,8.2912,40.4813,0.5813,-31.4871,6.6717,-0.266,22.4381,9.2845,0.3468,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8119,53.2531,0.475,0.42,0.44,0.395,0.335,0.37,0.405,0.43,284.9151,267.1727,172.4408,173.304,57.9268,52.9968,53.1722,48.9164,,,0,0,0,0,0.005,0.6159,-0.065,-8.0062,,,,,79.7614,75.777,60.7553,61.4834,16.0693,32.3102,14.8587,21.0351,28.3271,25.9495,27.0386,33.2159,-51.4343,-49.8275,-33.7167,-28.2674,13.5262,27.276,9.9773,11.5978,-2.5431,-5.0342,-4.8815,-9.4373,,,31.1252,31.6689,0.711,-33.2516,18.3239,-0.3525,26.5906,2.208,0.3332,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7906,51.3655,0.415,0.425,0.41,0.375,0.355,0.375,0.37,0.395,264.5274,259.9823,188.2211,194.9146,52.5316,52.1472,52.3962,48.3871,,,0,0,0,0,-0.01,-1.2648,-0.025,-3.1621,,,,,84.0411,80.8112,64.1345,60.8995,23.1181,35.8983,12.7142,20.7446,28.7514,27.0504,30.6651,32.6347,-55.2897,-53.7607,-33.4695,-28.2648,17.9713,29.6712,5.7989,11.7013,-5.1467,-6.2271,-6.9153,-9.0433,,,30.3412,46.0224,0.7235,-16.9585,13.1386,0.1383,13.3295,-8.9517,-0.1318,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7969,49.8717,0.425,0.385,0.4,0.38,0.395,0.405,0.375,0.405,264.2328,268.1288,192.9748,185.078,52.9595,48.8889,49.2308,48.4076,,,0,0,0,0,0.035,4.3922,0.005,0.6275,,,,,81.5148,81.9837,59.8232,58.3043,22.8806,35.7763,19.9632,21.7594,31.2646,26.8296,26.0512,30.5741,-50.2502,-55.1541,-33.772,-27.7302,18.6586,28.9521,7.2101,12.1865,-4.222,-6.8242,-12.753,-9.573,,,25.5567,,0.7105,-17.2506,19.4487,-0.0133,10.3821,-17.624,-0.0295,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7869,47.9762,0.41,0.39,0.34,0.37,0.36,0.4,0.45,0.405,258.6261,276.8417,170.0601,180.2819,52.2293,49.3671,43.1746,47.1338,,,0,0,0,0,-0.03,-3.8125,0.005,0.6354,,,,,82.5866,79.3701,55.5374,61.7045,21.8657,34.9117,21.5969,22.8551,31.3407,27.7017,28.3595,31.8956,-51.2459,-51.6684,-27.1779,-29.8089,18.5407,29.8167,8.7376,13.2539,-3.325,-5.0949,-12.8593,-9.6011,,,25.3029,25.1614,0.5171,-12.1996,17.5369,0.0192,16.0404,-12.4633,0.1014,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7875,47.3103,0.395,0.39,0.335,0.37,0.39,0.4,0.445,0.425,254.4433,262.4578,166.6928,182.104,50,50.1608,42.5397,46.5409,,,0,0,0,0,-0.025,-3.1746,0.01,1.2698,,,,,81.5354,81.4137,53.4935,60.5036,19.826,30.7816,22.6766,17.7559,30.5741,28.3406,25.1894,32.2463,-50.9614,-53.073,-28.3041,-28.2573,14.6194,25.5471,11.7066,9.6149,-5.2067,-5.2345,-10.9701,-8.1411,,,21.9073,20.33,0.4917,-7.4974,4.6126,-0.0343,17.8901,-3.5698,0.1803,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7875,48.5792,0.41,0.41,0.335,0.375,0.4,0.375,0.46,0.425,246.0103,268.7408,163.2015,174.4548,52.0635,52.2293,42.4051,47.619,,,0,0,0,0,-0.055,-6.9841,0.01,1.2698,,,,,83.5232,78.1791,52.0005,56.9102,20.4186,34.4044,19.6457,19.3314,34.7311,25.1127,24.1726,27.8291,-48.7921,-53.0665,-27.8279,-29.0811,14.391,27.0842,8.8067,10.3214,-6.0276,-7.3202,-10.839,-9.01,,,20.5948,20.0597,0.5883,-14.438,6.2797,-0.0871,15.817,-1.6759,0.1812,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7881,48.6716,0.41,0.415,0.34,0.37,0.355,0.375,0.45,0.4,268.5531,264.3294,157.3063,171.1601,52.0635,51.875,43.3121,47.4359,,,0,0,0,0,-0.055,-6.9786,0,0,,,,,82.4985,79.4561,50.1757,60.5689,25.1199,38.3916,20.7877,23.2088,30.7208,26.3311,25.5886,32.3426,-51.7777,-53.1251,-24.5871,-28.2263,20.8807,32.9068,9.9487,11.9698,-4.2392,-5.4848,-10.839,-11.2389,,,11.592,38.8853,0.5798,-15.3834,10.4331,-0.0701,14.1426,1.2198,0.1946,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.79,47.9598,0.395,0.395,0.355,0.37,0.4,0.395,0.44,0.42,251.1289,273.223,166.243,175.161,50.9677,49.5298,44.6541,46.6877,,,0,0,0.01,1.2658,-0.025,-3.1646,0.02,2.5316,,,,,83.8367,76.9854,50.9172,62.1861,17.1042,36.9644,24.0166,19.7496,29.8541,24.7978,22.6922,31.9806,-53.9826,-52.1876,-28.225,-30.2056,12.6912,31.2857,14.2579,10.3158,-4.4131,-5.6786,-9.7587,-9.4338,,,20.5557,29.931,0.5489,-17.0367,3.7439,-0.1711,20.4544,2.1273,0.2932,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7738,46.6686,0.405,0.37,0.31,0.36,0.36,0.41,0.44,0.425,270.605,256.5254,171.9685,178.5299,52.09,47.7419,40.3909,46.4516,,,0,0,0.015,1.9386,-0.015,-1.9386,-0.02,-2.5848,,,,,83.0498,79.447,46.1084,60.2593,25.0844,37.0668,34.2997,24.8382,29.8353,29.0386,19.6268,30.7611,-53.2145,-50.4084,-26.4816,-29.4983,22.7789,29.8008,21.0269,13.2134,-2.3055,-7.266,-13.2728,-11.6248,,,29.9041,9.1864,0.4299,-22.2626,1.0228,-0.3513,24.1062,6.9802,0.3624,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7731,47.219,0.39,0.37,0.325,0.375,0.385,0.4,0.475,0.405,256.4104,267.7287,162.0917,188.0229,50.4854,48.6842,41.9355,47.7707,,,0,0,0,0,-0.03,-3.8804,0.005,0.6467,,,,,82.1767,77.1031,53.0304,60.8132,20.0606,29.918,21.1115,21.8158,29.4919,24.9251,27.0943,31.7216,-52.6848,-52.1781,-25.936,-29.0917,14.2722,26.3056,15.4623,11.4772,-5.7884,-3.6124,-5.6492,-10.3386,,,13.4341,3.2441,0.3531,-26.2864,-4.2126,-0.2909,20.3302,2.8023,0.2548,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.77,49.9874,0.415,0.395,0.365,0.365,0.38,0.38,0.425,0.415,263.485,258.0025,187.8304,178.1366,53.8961,50,47.8689,48.1848,,,0,0,0,0,-0.03,-3.8961,-0.015,-1.9481,,,,,85.6332,77.6895,56.4564,60.6184,30.4697,34.4415,10.6771,24.007,33.9394,25.5777,25.6946,32.7856,-51.6939,-52.1118,-30.7618,-27.8328,18.8551,27.2928,6.3972,10.3662,-11.6146,-7.1487,-4.2798,-13.6408,,,28.9112,31.5151,0.7379,-35.0826,12.3668,-0.3575,20.1105,-2.0264,0.1804,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7356,48.4275,0.365,0.345,0.375,0.34,0.33,0.41,0.37,0.37,296.9772,251.1866,192.7273,204.7985,50.6944,46.9388,49.1803,46.8966,,,0,0,0.02,2.7188,0.04,5.4376,-0.005,-0.6797,,,,,82.5906,83.2393,54.7783,59.0241,27.5512,36.2853,26.8341,23.1785,31.8407,30.2554,23.6666,31.8228,-50.75,-52.9838,-31.1117,-27.2013,22.0944,29.9929,16.6699,11.3798,-5.4568,-6.2924,-10.1642,-11.7987,,,,,,-30.0704,17.4518,-0.1945,13.5856,,-0.1462,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7494,47.3666,0.39,0.36,0.315,0.355,0.38,0.37,0.405,0.4,271.219,297.5153,187.9093,181.8221,52,48.4848,42.4242,46.5574,,,0,0,0.005,0.6672,-0.025,-3.3361,0,0,,,,,83.6019,79.0974,56.7862,57.1164,19.1594,43.6011,25.6852,24.8467,28.5756,29.7978,31.2396,29.5879,-55.0263,-49.2996,-25.5466,-27.5285,17.7384,39.047,16.3525,13.3496,-1.421,-4.5541,-9.3327,-11.4972,,,29.5433,25.3342,0.65,-22.888,6.1988,-0.2202,14.8969,-7.3905,0.1482,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7681,49.4186,0.445,0.375,0.33,0.37,0.34,0.395,0.45,0.415,281.8473,274.8655,175.4823,177.0932,57.2347,48.8599,44.2953,47.2843,,,0,0,0,0,-0.035,-4.5566,-0.04,-5.2075,,,,,78.6564,74.8377,59.3333,55.05,16.1833,32.2644,12.7135,23.5738,26.8885,24.0348,32.6457,27.8669,-51.7679,-50.8029,-26.6876,-27.1832,15.0477,27.5118,9.4805,12.5049,-1.1356,-4.7526,-3.2331,-11.0689,,,9.4749,20.2557,0.4097,-25.8696,-0.9388,-0.3288,20.515,2.5752,0.2945,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8006,52.6064,0.455,0.42,0.415,0.395,0.325,0.39,0.38,0.41,279.1529,256.7606,188.7495,172.8595,56.1728,52.5,52.5316,49.2212,,,0,0,0,0,0.02,2.498,-0.05,-6.2451,,,,,79.2976,78.9716,62.2407,59.8787,12.9959,19.893,13.065,19.7827,27.4234,30.1389,29.4249,31.2908,-51.8742,-48.8326,-32.8158,-28.5879,12.3082,20.0159,10.5699,13.004,-0.6877,0.1229,-2.4952,-6.7787,,,20.4862,28.5042,0.6146,-29.645,9.4012,-0.3291,20.9375,4.0894,0.3537,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8144,51.8749,0.45,0.415,0.425,0.4,0.385,0.37,0.37,0.405,247.0165,244.7537,194.1593,178.3587,55.0459,51.7134,51.2048,49.5356,,,0,0,0,0,0.025,3.0698,-0.01,-1.2279,,,,,82.1968,77.2836,61.1509,61.2978,20.7013,28.3727,15.3915,15.6307,32.6069,27.8117,28.6633,32.2424,-49.5899,-49.4719,-32.4876,-29.0554,13.3212,23.6345,10.6343,9.567,-7.3801,-4.7382,-4.7572,-6.0637,,,31.4062,40.1891,0.6947,-20.9839,4.7888,-0.184,8.179,4.5024,0.0932,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7956,49.0247,0.435,0.38,0.355,0.39,0.35,0.405,0.44,0.41,260.3597,238.7976,168.8335,177.7566,54.375,48.8746,44.0994,48.75,,,0,0,0,0,-0.02,-2.5137,-0.02,-2.5137,,,,,81.158,80.63,61.5139,57.9032,19.5361,33.557,17.0968,23.0853,29.2388,30.0381,32.9804,30.9368,-51.9192,-50.5919,-28.5336,-26.9665,17.0431,27.295,6.137,13.0126,-2.493,-6.262,-10.9598,-10.0727,,,33.9718,34.8847,0.6329,-16.3916,8.8868,-0.1216,2.2621,4.3971,0.0247,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8012,49.2244,0.415,0.43,0.34,0.395,0.38,0.39,0.46,0.41,242.6885,258.7063,161.1128,179.9888,51.7134,51.8072,44.1558,49.2212,,,0,0,0,0,-0.065,-8.1123,-0.005,-0.624,,,,,78.5639,79.6189,62.1203,58.9655,22.171,33.8493,14.699,23.2117,28.5982,24.9575,34.426,31.5957,-49.9657,-54.6613,-27.6944,-27.3698,19.8901,28.191,7.4742,13.3913,-2.2809,-5.6584,-7.2248,-9.8203,,,18.1137,37.2448,0.5793,-19.6613,5.4674,-0.1489,13.8553,-2.4748,0.1401,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8088,49.4632,0.41,0.39,0.41,0.39,0.395,0.41,0.4,0.405,238.408,250.5226,182.3027,177.8668,51.25,48.9028,49.1018,48.5981,,,0,0,0,0,0.035,4.3277,0.005,0.6182,,,,,80.1046,76.9538,55.4272,57.3971,16.1549,31.1914,23.127,22.1123,30.2573,26.6274,21.5322,29.0628,-49.8473,-50.3264,-33.895,-28.3343,14.1787,25.6342,10.617,12.1977,-1.9762,-5.5572,-12.5099,-9.9146,,,20.4978,42.762,0.6363,-19.6186,8.5335,-0.1694,19.2853,-2.7155,0.1608,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8031,48.5694,0.425,0.405,0.35,0.38,0.385,0.405,0.45,0.42,242.01,243.821,160.766,166.572,53.4591,50,43.6137,47.205,,,0,0,0,0,-0.03,-3.7354,-0.01,-1.2451,,,,,82.5195,78.5322,50.6459,56.9569,11.9361,30.7483,18.275,19.614,30.3797,26.8494,23.2732,29.8617,-52.1398,-51.6828,-27.3727,-27.0953,10.4101,25.33,8.0626,9.0529,-1.526,-5.4183,-10.2124,-10.5611,,,37.5175,37.4387,0.7189,-15.5393,8.5682,-0.0966,17.9471,-7.3523,0.1334,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8094,48.7523,0.465,0.395,0.345,0.375,0.355,0.405,0.455,0.43,259.7124,243.5509,153.6935,165.3283,56.1934,49.375,42.8571,46.5839,,,0,0,0,0,-0.025,-3.0888,-0.04,-4.9421,,,,,80.537,79.9902,48.762,58.1904,18.7387,31.1529,20.2053,20.627,28.8867,28.6636,21.1648,31.0483,-51.6503,-51.3266,-27.5972,-27.1421,16.5623,23.7803,9.0193,9.8371,-2.1764,-7.3726,-11.186,-10.7899,,,43.0654,35.6104,0.7063,-16.3584,4.5951,-0.1454,18.8759,-4.0159,0.2006,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8131,50.2047,0.455,0.43,0.345,0.405,0.37,0.405,0.465,0.43,243.7362,249.0059,149.433,168.6207,55.3191,52.5994,43.8095,49.0909,,,0,0,0,0,-0.035,-4.3044,-0.01,-1.2298,,,,,79.4571,78.8898,48.8676,59.595,14.8267,25.132,17.002,19.2403,30.127,27.6115,22.5496,30.7098,-49.3301,-51.2783,-26.318,-28.8852,11.2786,21.6193,8.8463,10.4177,-3.5481,-3.5127,-8.1557,-8.8225,,,17.3785,27.5604,0.515,-19.377,4.2515,-0.1714,17.0443,-0.0785,0.179,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8113,50.2508,0.415,0.425,0.405,0.385,0.365,0.37,0.42,0.41,247.8309,251.5547,166.5814,183.9138,52.3659,52.1472,48.2143,48.2759,,,0,0,0.01,1.2327,0,0,-0.005,-0.6163,,,,,81.7746,80.6522,50.6151,61.5668,17.3034,32.0611,29.2095,20.3715,29.4885,26.5766,18.9565,32.6751,-52.2861,-54.0755,-31.6586,-28.8917,14.7898,26.9451,20.4145,11.551,-2.5136,-5.116,-8.795,-8.8205,,,23.0836,29.649,0.6131,-16.4473,12.2804,-0.0662,12.2584,-12.5526,-0.02,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7837,47.3952,0.385,0.385,0.345,0.37,0.39,0.41,0.45,0.415,249.3604,263.7915,164.9828,180.3103,49.359,49.6774,43.2602,47.2843,,,0,0,0,0,-0.02,-2.5518,0,0,,,,,86.1393,79.8221,49.4256,60.2673,20.721,34.3755,27.0186,20.8236,32.8671,29.5376,23.7924,33.1423,-53.2722,-50.2845,-25.6332,-27.125,16.3756,29.3443,17.1765,11.174,-4.3454,-5.0312,-9.8421,-9.6497,,,17.0587,26.5142,0.5454,-21.8822,11.5869,-0.1419,12.8942,-10.0827,-0.0127,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7706,47.8591,0.375,0.405,0.33,0.365,0.4,0.37,0.455,0.41,265.5385,266.0333,162.0657,180.0977,48.7013,52.5974,42.5806,47.557,,,0,0,0,0,-0.065,-8.4347,0.005,0.6488,,,,,85.9755,79.9508,52.5609,62.0615,24.5909,37.2497,23.5412,21.1456,32.2373,26.7394,28.2506,32.417,-53.7382,-53.2114,-24.3103,-29.6444,19.1495,31.3632,13.9351,10.9996,-5.4414,-5.8865,-9.6061,-10.146,,,10.5181,22.0802,0.3394,-22.7119,9.012,-0.2623,22.4592,-11.5878,0.2392,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7694,47.9083,0.395,0.395,0.325,0.36,0.39,0.36,0.435,0.395,267.0422,279.1857,179.6453,194.1427,51.1327,50.8039,42.4837,47.2131,,,0.005,0.6499,0,0,-0.065,-8.4484,0.01,1.2998,,,,,83.3418,80.1866,52.9251,62.6527,19.7235,39.741,26.1675,19.8864,30.5993,26.5127,28.7177,32.5228,-52.7426,-53.6739,-24.2074,-30.1299,13.8696,33.7329,15.6818,10.1594,-5.8539,-6.0081,-10.4857,-9.7269,,,13.7033,0.9238,0.3412,-14.0913,3.5865,-0.0829,14.3185,-3.5246,0.0451,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7587,46.6327,0.365,0.375,0.32,0.355,0.365,0.405,0.445,0.41,255.7061,260.7174,173.094,184.6349,48.9933,48.8599,41.9672,46.7105,,,0,0,0.02,2.6359,-0.035,-4.6129,0,0,,,,,81.9007,81.4802,54.3458,56.3986,30.5258,31.878,23.3941,23.9663,30.2378,28.7809,28.3596,27.9403,-51.6629,-52.6994,-25.9862,-28.4583,22.3938,25.2933,12.8785,11.226,-8.132,-6.5846,-10.5156,-12.7403,,,3.12,17.4504,0.2781,-24.5269,8.8398,-0.268,31.1676,-15.3768,0.214,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7425,46.6485,0.355,0.37,0.31,0.35,0.395,0.38,0.44,0.4,268.7151,267.531,169.8537,180.9734,47.4916,50.5119,41.6107,46.9799,,,0,0,0,0,-0.04,-5.3872,0.005,0.6734,,,,,81.8784,78.2779,56.1586,57.3303,31.6796,43.1162,24.5533,28.9724,30.9084,29.2118,32.5122,29.8527,-50.97,-49.0661,-23.6463,-27.4776,25.399,35.0015,14.2547,13.4892,-6.2806,-8.1147,-10.2986,-15.4832,,,-11.4658,15.7602,0.1297,-20.8071,7.9257,-0.236,28.9287,-14.5162,0.2371,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7794,48.2752,0.4,0.405,0.33,0.37,0.39,0.345,0.43,0.39,268.2659,294.8267,179.7502,192.6458,51.6129,51.9231,42.5806,46.9841,,,0,0,0.005,0.6415,-0.065,-8.34,0.01,1.2831,,,,,82.7603,78.9667,58.3926,55.9833,11.8713,35.3414,25.7925,25.9184,30.0881,24.9968,34.4495,29.399,-52.6721,-53.9699,-23.9431,-26.5843,11.5006,31.3604,14.808,14.6547,-0.3706,-3.981,-10.9845,-11.2638,,,-3.3762,13.2501,0.1538,-24.1196,-0.106,-0.1833,20.7588,-4.1879,0.1209,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.7919,48.8617,0.44,0.39,0.33,0.39,0.36,0.405,0.46,0.445,259.3511,250.9226,173.3512,161.2785,54.8287,49.0566,43.7086,47.8528,,,0,0,0,0,-0.045,-5.6827,-0.045,-5.6827,,,,,82.3552,76.0333,58.9394,58.556,11.9306,29.2267,12.6057,22.7589,28.4253,24.4731,32.6304,33.1291,-53.9299,-51.5602,-26.309,-25.4269,10.9541,25.1351,9.6102,12.1169,-0.9765,-4.0916,-2.9955,-10.642,,,4.5295,8.0289,0.1554,,3.0465,-0.4365,29.528,-2.5694,0.3659,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
