segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
1,"walk","right","soft",52.24,53.02,51.815,52.635,1438.635,1439.415,1438.21,1439.03,1.5675,67.139,1.065,1.075,1.035,1.03,0.52,0.44,0.58,0.57,144.7245,173.4023,92.1359,101.8519,67.1924,71.5474,63.7904,66.0256,,,,,,,,,-0.395,-25.1994,0.425,26.1941,0.385,24.6795,75.4664,72.4733,54.5417,52.2149,20.5064,13.2281,22.0762,16.7598,32.4643,31.0752,32.9342,29.104,-43.0021,-41.3981,-21.6075,-23.1108,3.4095,0.8803,12.461,3.1382,-17.0969,-12.3478,-9.6152,-13.6215,,,11.4463,65.135,-0.7394,-1.0632,-6.4797,,-8.8046,-10.3006,0.0327,,,,,,85.3058,23.9369,54.5918,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241227T101523_logfile.itlog","2024-12-27T17:15:23.114Z","In hand","Research",,,
1,"walk","right","soft",53.825,54.51,53.445,54.155,1440.22,1440.905,1439.84,1440.55,1.42,65.3868,0.935,0.965,0.885,0.925,0.52,0.415,0.595,0.49,174.0513,200.2223,89.4299,125.7466,65.7293,69.6751,60.3066,65.8363,,,,,,,-0.425,-29.9296,-0.33,-23.2394,0.38,25.8944,0.355,25.2669,68.6879,72.3101,59.3443,51.2647,21.6812,15.6714,18.0346,14.77,30.1693,31.9286,35.4718,27.122,-38.5186,-40.3815,-23.8725,-24.1427,0.4445,1.4368,9.4707,2.429,-21.2368,-14.2346,-8.5639,-12.341,,,55.1272,35.2626,0.268,6.3844,10.9923,-0.7411,-21.4713,-6.782,-0.2737,,,,,,136.0479,23.3607,63.6102,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241227T101523_logfile.itlog","2024-12-27T17:15:23.114Z","In hand","Research",,,
1,"walk","right","soft",55.215,55.9,54.9,55.55,1441.61,1442.295,1441.295,1441.945,1.3831,64.9367,0.915,0.985,0.81,0.885,0.455,0.425,0.57,0.47,170.952,198.2507,101.7806,125.342,65.8273,70.3571,59.7786,63.7838,,,,,,,-0.39,-28.197,-0.335,-24.2205,0.315,23.2472,0.35,25.2252,72.5159,69.1381,58.5018,52.1995,18.5288,17.5915,18.7275,24.1913,32.0553,32.5507,33.2159,28.0182,-40.4606,-36.5874,-25.2859,-24.1813,5.3767,2.3448,10.4045,6.4206,-13.1521,-15.2467,-8.323,-17.7707,,,15.6023,66.1269,-0.5174,4.1524,1.2806,-0.2094,-14.0577,-11.8889,-0.0477,,,,,,113.2622,27.1767,59.2187,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241227T101523_logfile.itlog","2024-12-27T17:15:23.114Z","In hand","Research",,,
1,"walk","right","soft",56.625,57.29,56.23,56.97,1443.02,1443.685,1442.625,1443.365,1.3825,65.4021,0.925,0.93,0.895,0.865,0.495,0.405,0.52,0.535,167.2217,190.7155,108.2449,115.7742,66.0714,69.0167,62.9174,63.6029,,,,,,,-0.33,-23.8698,-0.345,-24.9548,0.395,27.768,0.32,23.5294,75.5549,74.5651,57.2961,50.2975,17.2194,14.2418,22.1461,14.7451,35.4809,36.5894,31.1033,26.5227,-40.074,-37.9758,-26.1928,-23.7748,0.2146,2.7282,10.053,1.7489,-17.0048,-11.5136,-12.0931,-12.9962,,,42.7272,19.0428,0.3853,,,,-12.0657,-4.7907,-0.1185,,,,,,93.955,30.5766,66.167,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241227T101523_logfile.itlog","2024-12-27T17:15:23.114Z","In hand","Research",,,
1,"walk","right","soft",58.005,58.65,57.66,58.29,1444.4,1445.045,1444.055,1444.685,1.305,64.4517,0.845,0.895,0.78,0.845,0.455,0.43,0.535,0.455,180.3319,201.9323,107.6579,123.9722,65,67.9317,60,64.8752,,,,,,,-0.37,-28.3525,-0.285,-21.8391,0.345,26.5385,0.36,27.6392,72.3331,65.772,58.6519,59.158,18.2277,9.5257,21.9442,16.6139,31.3854,28.6284,32.3083,32.8825,-40.9477,-37.1436,-26.3436,-26.2755,3.2702,1.3588,11.2989,4.6307,-14.9576,-8.1669,-10.6454,-11.9832,,,17.9909,15.1509,0.034,12.5254,7.8777,-0.6217,-21.0109,1.6232,-0.3786,,,,,,99.741,36.1326,63.9846,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241227T101523_logfile.itlog","2024-12-27T17:15:23.114Z","In hand","Research",,,
1,"walk","right","soft",59.305,59.96,58.945,59.595,1445.7,1446.355,1445.34,1445.99,1.33,64.8045,0.865,0.94,0.78,0.865,0.455,0.415,0.505,0.46,180.3244,176.6525,118.0541,147.9919,64.9156,69.6296,60,64.6729,,,,,,,-0.295,-22.1805,-0.29,-21.8045,0.36,27.6923,0.365,27.2897,73.6172,73.5061,56.7118,51.8324,14.6429,10.8462,13.2756,13.5807,33.4877,35.2286,29.9999,27.7105,-40.1294,-38.2775,-26.7119,-24.122,2.7208,1.3879,6.5564,4.0505,-11.9221,-9.4583,-6.7192,-9.5302,,,-18.1079,-1.4714,-0.1727,-13.8816,11.978,0.2815,-10.3695,-9.8004,-0.0112,,,,,,97.8116,36.1391,60.8518,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241227T101523_logfile.itlog","2024-12-27T17:15:23.114Z","In hand","Research",,,
1,"walk","right","soft",60.65,61.305,60.26,60.945,1447.045,1447.7,1446.655,1447.34,1.3469,65.2605,0.915,0.925,0.835,0.84,0.48,0.405,0.535,0.485,171.2992,199.1509,101.6853,118.1355,67.156,69.5489,61.0603,63.2768,,,,,,,-0.3,-22.2738,-0.295,-21.9026,0.39,28.5192,0.36,27.1186,73.4997,76.0425,57.9046,57.6304,14.7536,10.6949,17.6295,13.5352,30.6522,35.715,30.4825,31.3324,-42.8476,-40.3275,-27.422,-26.298,1.8364,2.7013,9.1502,4.4136,-12.9172,-7.9936,-8.4793,-9.1216,,,10.5538,11.0831,-0.0071,3.2651,6.9969,-0.4096,-10.7086,-6.7791,-0.0757,,,,,,103.5509,26.3992,58.7122,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241227T101523_logfile.itlog","2024-12-27T17:15:23.114Z","In hand","Research",,,
1,"walk","right","soft",61.98,62.635,61.625,62.275,1448.375,1449.03,1448.02,1448.67,1.3144,64.5275,0.895,0.93,0.78,0.79,0.415,0.405,0.53,0.49,195.9532,209.4987,108.1358,131.8043,67.5472,69.7936,60,60.7692,,,,,,,-0.32,-24.3462,-0.295,-22.4441,0.355,27.3077,0.36,27.6923,79.9826,79.1708,58.2415,54.4349,11.0033,15.1701,10.2245,16.6198,35.4436,33.8732,29.9694,28.3652,-44.539,-45.2975,-28.2721,-26.0697,3.6553,5.1312,4.8518,5.8127,-7.3479,-10.039,-5.3727,-10.8071,,,44.5096,19.3554,0.2386,-3.9832,5.2082,,0.6648,-1.8749,0.0458,,,,,,124.7799,24.6039,57.6611,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241227T101523_logfile.itlog","2024-12-27T17:15:23.114Z","In hand","Research",,,
1,"walk","right","soft",63.32,63.965,62.915,63.595,1449.715,1450.36,1449.31,1449.99,1.325,65.232,0.895,0.925,0.81,0.825,0.445,0.4,0.51,0.53,197.8263,231.2638,110.5896,119.382,67.167,71.2909,60.788,61.6822,,,,,,,-0.28,-21.1321,-0.275,-20.7547,0.405,30.394,0.37,27.6636,75.8165,71.9212,61.5944,57.6824,17.8467,12.9152,11.3852,14.742,30.0485,27.7025,33.8632,33.301,-45.768,-44.2187,-27.7311,-24.3814,1.1131,-0.0767,6.0376,5.6131,-16.7336,-12.9919,-5.3476,-9.1289,,,29.7517,5.9875,0.2341,2.6139,-7.4564,,-2.2514,-4.5588,0.04,,,,,,107.4851,30.0851,59.9113,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241227T101523_logfile.itlog","2024-12-27T17:15:23.114Z","In hand","Research",,,
1,"walk","right","soft",64.645,65.235,64.26,64.915,1451.04,1451.63,1450.655,1451.31,1.3056,64.9424,0.86,0.91,0.79,0.83,0.43,0.345,0.535,0.495,203.6279,232.7195,123.1138,133.2941,66.7961,70,59.7353,63.2381,,,,,,,-0.295,-22.5945,-0.27,-20.6798,0.385,29.1115,0.32,24.381,73.2917,73.7161,61.0767,57.3065,21.0713,12.654,21.517,18.9009,30.9903,32.1907,34.3219,32.6439,-42.3014,-41.5254,-26.7548,-24.6626,2.8463,1.9985,12.0078,5.5281,-18.225,-10.6555,-9.5093,-13.3728,,,-0.0135,13.0094,-0.1431,0.8315,-1.3068,,-12.3006,-0.3937,-0.192,,,,,,106.5032,32.2243,66.7515,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241227T101523_logfile.itlog","2024-12-27T17:15:23.114Z","In hand","Research",,,
