segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
1,"walk","right","soft",40.34,41.08,39.96,40.715,2729.515,2730.255,2729.135,2729.89,1.4481,66.9406,0.995,0.965,0.95,0.965,0.435,0.44,0.545,0.5,174.9041,156.7648,110.4197,101.2821,69.338,68.3186,63.4391,66.6667,,,,,,,,,-0.375,-25.8956,0.38,25.3756,0.365,25.2159,68.4209,64.0214,53.0596,47.9919,19.5909,15.8435,22.4973,14.7275,29.9428,30.1942,29.3018,24.3024,-38.4781,-33.8272,-23.7578,-23.6895,4.2835,11.8882,10.9441,12.234,-15.3074,-3.9553,-11.5532,-2.4935,0.2067,0.3095,-15.2874,41.2136,-0.7715,-4.2581,-1.1223,0.0665,-1.1442,-3.2275,0.0457,,,,,,73.2398,23.5811,46.7376,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250804T082647_logfile.itlog","2025-08-04T15:26:47.044Z","In hand","Research",,,
1,"walk","right","soft",41.78,42.5,41.46,42.145,2730.955,2731.675,2730.635,2731.32,1.3881,65.2886,0.97,0.915,0.845,0.895,0.445,0.455,0.55,0.465,170.3299,167.5794,112.8018,113.248,69.4097,66.6667,60.5735,64.5045,,,,,,,-0.38,-27.3751,-0.365,-26.2945,0.32,22.9391,0.355,25.5856,65.9557,68.119,55.4899,50.6813,14.1021,11.4686,21.0531,17.62,27.6134,31.1352,31.0485,24.9659,-38.3423,-36.9839,-24.4414,-25.7154,2.5914,9.5171,9.1417,13.0265,-11.5107,-1.9515,-11.9113,-4.5935,0.2067,0.2883,35.5383,16.5802,0.3428,2.0226,-2.7765,-0.06,-12.8125,3.7546,-0.3188,,,,,,85.7123,28.5933,55.6736,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250804T082647_logfile.itlog","2025-08-04T15:26:47.044Z","In hand","Research",,,
1,"walk","right","soft",43.16,43.875,42.855,43.56,2732.335,2733.05,2732.03,2732.735,1.3713,64.6345,0.93,0.9,0.86,0.855,0.41,0.46,0.55,0.52,177.4217,176.8902,116.1844,107.1361,67.3913,66.1765,61.8705,63.0996,,,,,,,-0.355,-25.8888,-0.4,-29.1705,0.305,21.9424,0.315,23.2472,72.7075,68.7454,59.5809,53.8155,9.6297,9.3417,14.1238,12.9775,30.2143,30.1316,32.9575,27.6457,-42.4932,-38.6137,-26.6234,-26.1698,-0.9116,11.2564,6.0386,11.1242,-10.5413,1.9148,-8.0852,-1.8533,0.28,0.3892,39.7314,13.5195,0.3334,7.2881,-1.7974,-0.2744,-1.6188,-4.6399,0.0633,,,,,,95.1737,41.4273,49.3633,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250804T082647_logfile.itlog","2025-08-04T15:26:47.044Z","In hand","Research",,,
1,"walk","right","soft",44.58,45.235,44.225,44.895,2733.755,2734.41,2733.4,2734.07,1.36,64.5187,0.88,0.895,0.84,0.895,0.49,0.46,0.51,0.48,164.8782,181.7779,124.0063,120.5476,64.825,66.0517,62.1072,65.0909,,,,,,,-0.35,-25.7353,-0.315,-23.1618,0.355,26.2477,0.34,24.7273,74.0972,70.1046,55.7028,53.3101,22.5565,9.9617,16.7476,16.6478,34.8389,31.7367,28.4804,26.7073,-39.2583,-38.3679,-27.2225,-26.6028,4.1656,10.2421,8.1261,11.7394,-18.3909,0.2804,-8.6215,-4.9084,0.6533,0.8836,27.2726,13.2446,0.1653,-3.0257,2.9529,0.0819,-11.3774,-5.2354,-0.118,,,,,,103.3229,41.4308,59.3875,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250804T082647_logfile.itlog","2025-08-04T15:26:47.044Z","In hand","Research",,,
1,"walk","right","soft",45.925,46.59,45.58,46.27,2735.1,2735.765,2734.755,2735.445,1.31,64.5135,0.88,0.87,0.805,0.825,0.465,0.46,0.515,0.48,184.7226,182.1613,115.2078,127.7294,66.5406,67.052,60.7547,63.7066,,,,,,,-0.345,-26.3359,-0.345,-26.3359,0.345,26.0377,0.32,24.7104,70.1444,67.1975,61.2998,55.7722,18.3271,7.8978,17.0059,15.0808,29.0196,27.35,32.5086,30.9043,-41.1247,-39.8475,-28.7912,-24.8678,1.9553,6.5606,8.5477,11.1504,-16.3718,-1.3373,-8.4583,-3.9304,0.8567,1.1351,57.4263,14.6587,0.3815,-3.7285,0.2475,0.2359,-28.1894,-12.3738,-0.2783,,,,,,136.3663,34.0909,74.8859,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250804T082647_logfile.itlog","2025-08-04T15:26:47.044Z","In hand","Research",,,
1,"walk","right","soft",47.225,47.855,46.91,47.555,2736.4,2737.03,2736.085,2736.73,1.2938,64.1626,0.87,0.85,0.78,0.82,0.42,0.395,0.525,0.46,180.0245,191.6816,127.5966,136.2863,66.7946,66.1479,59.7701,63.9376,,,,,,,-0.32,-24.7343,-0.33,-25.5072,0.315,24.1379,0.3,23.3918,80.5344,71.5137,61.6864,57.3843,13.1542,17.0753,17.5912,12.4766,37.7096,32.0481,33.5686,29.7126,-42.8248,-39.4656,-28.1178,-27.6717,0.7385,13.1662,8.5491,11.3547,-12.4157,-3.909,-9.0421,-1.122,0.88,1.1484,27.3173,29.734,-0.0299,-1.8605,-1.0291,-0.0485,-14.8872,-13.0217,-0.0335,,,,,,108.0246,41.6697,68.6466,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250804T082647_logfile.itlog","2025-08-04T15:26:47.044Z","In hand","Research",,,
1,"walk","right","soft",48.54,49.18,48.215,48.84,2737.715,2738.355,2737.39,2738.015,1.2856,63.6795,0.87,0.825,0.77,0.81,0.445,0.475,0.525,0.465,195.2998,178.3749,130.1059,135.2146,66.7946,64.5793,59.6899,63.6542,,,,,,,-0.36,-28.0019,-0.3,-23.335,0.325,25.1938,0.34,26.7191,70.9024,71.2455,59.4965,56.355,15.6697,13.1694,12.0036,12.8557,29.2028,32.5561,30.164,26.3142,-41.6997,-38.6894,-29.3325,-30.0408,3.3965,8.9899,4.5995,8.9432,-12.2732,-4.1794,-7.4041,-3.9125,0.5667,0.731,18.408,7.9456,0.0937,-11.8719,-4.7386,0.311,-11.9649,-2.6297,-0.1401,,,,,,125.9541,46.4569,69.4529,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250804T082647_logfile.itlog","2025-08-04T15:26:47.044Z","In hand","Research",,,
1,"walk","right","soft",49.83,50.435,49.5,50.11,2739.005,2739.61,2738.675,2739.285,1.2044,62.3975,0.775,0.75,0.74,0.74,0.42,0.43,0.515,0.46,185.8934,193.6921,124.8425,123.1803,64.1822,63.4249,59.798,62.1849,,,,,,,-0.32,-26.5698,-0.28,-23.2486,0.33,26.6667,0.325,27.3109,82.7353,73.9902,64.5159,58.1847,11.3574,14.7297,15.6947,16.2575,40.5373,33.6581,33.6179,27.7584,-42.1979,-40.3321,-30.8979,-30.4263,0.7197,12.4514,7.4514,12.1488,-10.6377,-2.2783,-8.2433,-4.1088,0.4233,0.5239,42.6026,1.7482,0.2911,14.7485,3.783,-0.4833,-19.0867,-0.2775,-0.2387,,,,,,142.1157,51.7555,83.1473,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250804T082647_logfile.itlog","2025-08-04T15:26:47.044Z","In hand","Research",,,
1,"walk","right","soft",51.05,51.62,50.72,51.29,2740.225,2740.795,2739.895,2740.465,1.1687,62.0297,0.725,0.75,0.69,0.735,0.445,0.435,0.48,0.44,208.41,204.0111,149.462,143.6768,62.3656,63.9659,59.1006,62.6866,,,,,,,-0.285,-24.385,-0.24,-20.5348,0.33,28.2655,0.33,28.145,71.4537,71.4472,62.8989,57.0896,27.3151,17.2468,18.1377,15.2108,29.9674,34.9862,32.802,27.5992,-41.4864,-36.4611,-30.0968,-29.4904,6.6334,11.5109,8.4127,11.0253,-20.6817,-5.7358,-9.725,-4.1856,0.26,0.3035,33.9697,1.7978,0.2489,-10.5099,9.0081,0.2881,-23.0801,-3.4499,-0.2488,,,,,,142.7253,51.7435,82.3562,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250804T082647_logfile.itlog","2025-08-04T15:26:47.044Z","In hand","Research",,,
1,"walk","right","soft",52.205,52.78,51.885,52.46,2741.38,2741.955,2741.06,2741.635,1.165,62.1538,0.755,0.73,0.695,0.715,0.43,0.41,0.475,0.435,201.9207,197.1741,146.2314,133.6692,64.6681,63.895,58.2809,61.7711,,,,,,,-0.265,-22.7468,-0.255,-21.8884,0.32,26.8344,0.32,27.6458,74.616,68.8562,62.4361,55.8269,19.2835,15.7891,16.5416,19.3468,32.7485,33.6704,30.8576,26.2852,-41.8675,-35.1859,-31.5785,-29.5417,2.1612,10.5659,8.1203,14.5944,-17.1223,-5.2232,-8.4214,-4.7525,0.245,0.2922,34.5996,25.9295,0.074,6.1699,3.0816,-0.3477,-10.9172,1.6134,-0.1568,,,,,,143.913,40.5904,82.7648,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250804T082647_logfile.itlog","2025-08-04T15:26:47.044Z","In hand","Research",,,
