segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
1,"walk","left","soft",32.85,33.685,32.405,33.34,13688.935,13689.77,13688.49,13689.425,1.7012,70.8829,1.33,1.16,1.21,1.125,0.48,0.435,0.53,0.625,152.0727,146.6321,98.016,88.3491,75.461,72.1617,69.0442,66.8648,,,,,,,,,-0.49,-28.8024,0.445,25.3923,0.345,20.5052,59.3974,69.067,46.1013,50.9712,10.3089,13.7476,10.954,10.7016,26.3691,30.5918,22.7403,28.8484,-33.0283,-38.4752,-23.361,-22.1228,7.6646,0.6985,10.0625,5.5877,-2.6443,-13.0492,-0.8915,-5.1139,,,-5.7209,7.4822,-0.6447,3.5565,-1.0101,,-7.3589,,0.5448,,,,,,74.1027,24.2062,41.239,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250309T134916_logfile.itlog","2025-03-09T20:49:16.614Z","In hand","Research",,,
1,"walk","left","soft",34.565,35.305,34.17,34.955,13690.65,13691.39,13690.255,13691.04,1.4619,66.4534,0.995,1.03,0.935,0.925,0.385,0.46,0.555,0.49,186.3703,158.0626,83.5808,116.2825,69.7023,69.0117,62.7517,64.3478,,,,,,,-0.485,-33.1766,-0.39,-26.6781,0.395,26.5101,0.35,24.3478,63.888,71.6602,51.387,49.171,19.156,20.7834,17.2053,21.8678,30.3957,32.8319,27.694,27.7242,-33.4923,-38.8283,-23.693,-21.4468,17.6355,3.5891,10.812,10.1152,-1.5205,-17.1943,-6.3932,-11.7526,,,-34.008,0.9416,-0.4717,-8.4533,1.5332,0.5043,,-7.9566,-0.3603,,,,,,74.097,24.2126,57.8745,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250309T134916_logfile.itlog","2025-03-09T20:49:16.614Z","In hand","Research",,,
1,"walk","left","soft",36.04,36.8,35.66,36.415,13692.125,13692.885,13691.745,13692.5,1.4325,65.4504,0.97,0.9,0.985,0.895,0.48,0.465,0.555,0.535,161.8423,160.0111,100.6533,104.6766,67.4783,66.1765,65.34,62.807,,,,,,,-0.355,-24.7818,-0.375,-26.178,0.38,25.2073,0.385,27.0175,66.6733,67.0107,44.1071,53.4924,18.4564,33.8411,19.4467,28.545,32.8122,30.2278,20.6083,30.6802,-33.8611,-36.7829,-23.4988,-22.8122,16.6401,8.5033,12.1568,14.0323,-1.8163,-25.3378,-7.29,-14.5127,,,0.1091,-11.9443,0.2165,3.3189,-8.6623,0.0664,4.4256,-18.059,0.4876,,,,,,61.1597,22.5638,55.9237,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250309T134916_logfile.itlog","2025-03-09T20:49:16.614Z","In hand","Research",,,
1,"walk","left","soft",37.465,38.155,37.135,37.835,13693.55,13694.24,13693.22,13693.92,1.3419,63.7593,0.9,0.875,0.885,0.765,0.455,0.455,0.49,0.525,176.2587,164.6148,103.1923,119.3444,66.055,65.0558,65.1934,58.7332,,,,,,,-0.335,-24.9651,-0.37,-27.5734,0.33,24.3094,0.32,24.5681,60.3187,63.7038,48.7104,59.4409,22.6078,28.4189,26.0325,28.2702,26.1703,23.4994,27.7232,34.4515,-34.1483,-40.2044,-20.9872,-24.9894,20.7209,5.4187,18.6426,12.0542,-1.8869,-23.0001,-7.3899,-16.216,,,,-15.9519,0.7965,5.2651,-3.8553,-0.2076,9.9942,-9.0319,0.3806,,,,,,104.2629,24.4143,66.3612,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250309T134916_logfile.itlog","2025-03-09T20:49:16.614Z","In hand","Research",,,
1,"walk","left","soft",38.835,39.515,38.475,39.15,13694.92,13695.6,13694.56,13695.235,1.3544,63.7601,0.92,0.915,0.825,0.795,0.47,0.485,0.455,0.55,165.1334,151.8813,136.5104,123.0255,67.031,66.9104,62.8571,58.2418,,,,,,,-0.32,-23.6271,-0.315,-23.258,0.36,27.4286,0.365,26.7399,66.6647,74.5203,49.4949,54.1039,19.0278,16.0533,24.2219,19.5227,34.1095,34.8444,28.7027,27.6588,-32.5552,-39.676,-20.7922,-26.4451,16.2782,0.8104,18.7095,7.6292,-2.7497,-15.2429,-5.5124,-11.8935,,,34.9627,-13.032,0.4364,1.4309,4.4917,-0.1692,9.021,-12.604,0.3258,,,,,,109.9778,24.1777,70.974,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250309T134916_logfile.itlog","2025-03-09T20:49:16.614Z","In hand","Research",,,
1,"walk","left","soft",40.19,40.85,39.82,40.535,13696.275,13696.935,13695.905,13696.62,1.3125,63.549,0.905,0.845,0.85,0.735,0.435,0.42,0.52,0.59,170.4853,181.2924,108.5304,98.9806,69.084,66.2745,62.7306,56.1069,,,,,,,-0.305,-23.2381,-0.345,-26.2857,0.37,27.3063,0.315,24.0458,73.3461,76.2195,49.9035,56.9573,14.8529,18.7201,19.9859,22.386,39.1735,35.1481,25.0621,28.7688,-34.1726,-41.0714,-24.8414,-28.1884,13.7209,0.245,15.405,10.5614,-1.132,-18.4751,-4.5809,-11.8246,,,10.8662,-9.6487,0.2463,-11.2481,-2.4555,0.6242,-2.7686,-14.8226,0.1882,,,,,,97.3758,25.5063,68.5484,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250309T134916_logfile.itlog","2025-03-09T20:49:16.614Z","In hand","Research",,,
1,"walk","left","soft",41.47,42.135,41.16,41.83,13697.555,13698.22,13697.245,13697.915,1.2606,63.0494,0.87,0.835,0.79,0.685,0.375,0.44,0.49,0.56,213.4869,175.6104,111.593,107.3901,69.1849,65.748,62.5743,54.6906,,,,,,,-0.31,-24.591,-0.36,-28.5573,0.31,24.5545,0.305,24.3513,70.259,72.1481,52.4573,59.7494,12.6475,15.1612,24.5703,23.7577,34.7163,32.3313,27.0433,31.25,-35.5427,-39.8168,-25.414,-28.4994,11.1816,2.2935,15.464,11.2619,-1.4659,-12.8676,-9.1063,-12.4958,,,14.5021,-20.9668,0.3169,-3.1278,,0.2933,5.8144,-8.5221,0.2179,,,,,,111.913,32.3957,68.2241,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250309T134916_logfile.itlog","2025-03-09T20:49:16.614Z","In hand","Research",,,
1,"walk","left","soft",42.74,43.4,42.405,43.09,13698.825,13699.485,13698.49,13699.175,1.2794,63.7966,0.885,0.845,0.795,0.74,0.4,0.43,0.455,0.575,185.394,171.3184,133.0542,108.799,69.0058,65.7588,62.7219,57.6998,,,,,,,-0.27,-21.1041,-0.35,-27.3571,0.335,26.43,0.31,24.1715,71.6892,73.579,54.5552,58.6688,15.8315,15.3909,19.5665,21.9885,36.6565,34.5071,27.7784,33.0035,-35.0327,-39.0719,-26.7768,-25.6654,13.085,1.1356,14.0609,10.3335,-2.7465,-14.2552,-5.5055,-11.6549,,,2.7767,-14.2898,0.1602,-2.9693,0.2131,0.3293,-3.2823,2.9579,-0.0888,,,,,,110.4104,24.68,74.6447,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250309T134916_logfile.itlog","2025-03-09T20:49:16.614Z","In hand","Research",,,
1,"walk","left","soft",44.02,44.695,43.69,44.34,13700.105,13700.78,13699.775,13700.425,1.2875,64.1622,0.89,0.865,0.795,0.755,0.395,0.45,0.49,0.51,197.6375,165.2601,124.9316,133.3461,69.6673,65.4064,62.4754,59.0998,,,,,,,-0.29,-22.5243,-0.32,-24.8544,0.33,25.9332,0.355,27.7886,69.8787,77.9175,54.0214,64.2954,12.9201,13.8008,21.2243,18.0802,32.2763,36.3367,27.9916,36.4096,-37.6024,-41.5808,-26.0298,-27.8857,11.3697,1.105,13.4766,6.0054,-1.5503,-12.6958,-7.7476,-12.0749,,,-13.3616,-1.5739,-0.1194,-8.9647,-3.343,0.3407,4.2036,-9.2393,0.1919,,,,,,100.3075,25.4682,75.1116,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250309T134916_logfile.itlog","2025-03-09T20:49:16.614Z","In hand","Research",,,
1,"walk","left","soft",45.29,46.025,44.95,45.63,13701.375,13702.11,13701.035,13701.715,1.3325,65.6713,0.96,0.9,0.835,0.805,0.38,0.465,0.465,0.535,200.1111,179.3476,131.1119,128.041,71.7757,68.0529,62.782,60.0746,,,,,,,-0.255,-19.137,-0.34,-25.5159,0.34,25.5639,0.395,29.4776,69.9433,71.1388,53.575,64.8674,12.6469,18.3944,28.1978,16.3739,31.206,33.0162,28.2496,34.4007,-38.7372,-38.1225,-25.3253,-30.4667,11.2736,0.74,18.3535,5.6946,-1.3732,-17.6544,-9.8443,-10.6793,,,-10.7467,-18.4822,0.0996,3.8823,2.0244,-0.0579,6.7779,-10.3917,0.2285,,,,,,96.958,21.3479,84.7025,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250309T134916_logfile.itlog","2025-03-09T20:49:16.614Z","In hand","Research",,,
