segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
1,"walk","left","soft",44.775,45.445,44.405,45.11,405.32,405.99,404.95,405.655,1.3956,65.0434,0.945,0.91,0.885,0.89,0.455,0.445,0.55,0.495,166.4488,168.2861,99.4546,102.9544,67.9856,65.8228,62.1053,64.2599,,,,,,,,,-0.335,-24.0036,0.37,25.9649,0.335,24.1877,71.4385,69.4697,47.6653,52.2993,15.8378,18.1925,21.4298,25.8816,35.8286,28.1548,24.6156,29.2551,-35.6099,-41.3148,-23.0497,-23.0443,12.6234,14.7852,14.6587,12.8631,-3.2144,-3.4074,-6.7711,-13.0185,,,-26.3859,11.084,-0.5369,-13.6442,7.7405,0.2807,-12.2744,-16.9057,0.097,,,,,,78.9135,33.5854,63.4757,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250413T103843_logfile.itlog","2025-04-13T17:38:43.709Z","In hand","Research",,,
1,"walk","left","soft",46.155,46.855,45.82,46.495,406.7,407.4,406.365,407.04,1.37,64.1394,0.915,0.885,0.83,0.885,0.435,0.5,0.53,0.495,192.5879,155.7271,106.1924,111.3117,67.033,64.4809,61.0294,64.0145,,,,,,,-0.375,-27.3723,-0.34,-24.8175,0.335,24.6324,0.36,26.0398,66.5402,68.9782,50.4721,56.8317,13.9718,20.5209,16.057,15.2464,28.2947,30.773,25.1755,32.3335,-38.2455,-38.2052,-25.2966,-24.4982,11.5125,18.0383,11.6844,8.8033,-2.4593,-2.4826,-4.3725,-6.4431,,,-34.231,1.4445,-0.5028,-18.8659,-0.4704,0.6941,-9.724,-17.6511,0.1459,,,,,,86.9923,34.4898,64.0682,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250413T103843_logfile.itlog","2025-04-13T17:38:43.709Z","In hand","Research",,,
1,"walk","left","soft",47.535,48.215,47.18,47.88,408.08,408.76,407.725,408.425,1.3819,64.4971,0.91,0.915,0.865,0.875,0.465,0.475,0.53,0.5,163.8654,161.3578,108.5294,107.4512,66.3024,65.5914,62.3423,63.7523,,,,,,,-0.325,-23.5188,-0.345,-24.9661,0.355,25.5856,0.335,24.408,67.4486,66.8586,47.7693,56.118,16.4659,21.8264,19.9128,22.9993,34.4943,26.9935,22.9742,31.7693,-32.9543,-39.8651,-24.795,-24.3488,13.9421,18.6864,15.2604,13.1146,-2.5237,-3.14,-4.6524,-9.8847,,,-9.1611,32.6215,-0.5432,-13.0034,-2.0969,0.6252,-0.5376,-15.7593,0.2671,,,,,,86.9786,25.1216,63.5588,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250413T103843_logfile.itlog","2025-04-13T17:38:43.709Z","In hand","Research",,,
1,"walk","left","soft",48.905,49.615,48.56,49.25,409.45,410.16,409.105,409.795,1.3806,64.8775,0.98,0.89,0.86,0.855,0.46,0.485,0.515,0.495,161.7188,157.236,107.9224,109.3772,68.7719,65.4412,62.6594,62.6374,,,,,,,-0.345,-24.9887,-0.345,-24.9887,0.345,25.1366,0.365,26.7399,67.5883,69.6674,48.8199,56.9599,13.3823,18.4201,20.6112,20.4102,32.1769,30.384,25.5799,30.7257,-35.4114,-39.2834,-23.2401,-26.2342,11.1578,15.6388,15.2839,11.9643,-2.2245,-2.7813,-5.3273,-8.4458,,,9.146,39.0064,-0.3675,-13.9179,-0.4254,0.7218,4.0036,-13.8568,0.2811,,,,,,90.4093,20.7172,63.5463,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250413T103843_logfile.itlog","2025-04-13T17:38:43.709Z","In hand","Research",,,
1,"walk","left","soft",50.315,50.96,49.93,50.63,410.86,411.505,410.475,411.175,1.3719,65.154,0.92,0.93,0.87,0.855,0.43,0.455,0.51,0.525,176.6598,170.013,110.5232,107.7362,68.1481,66.7864,63.2727,62.4088,,,,,,,-0.315,-22.9613,-0.315,-22.9613,0.385,28,0.33,24.0876,68.1772,66.3836,53.9147,55.465,16.4744,13.7088,16.2709,13.5859,31.9195,25.7702,28.557,29.0689,-36.2577,-40.6134,-25.3577,-26.3961,11.0421,11.5142,11.3295,7.5068,-5.4324,-2.1946,-4.9414,-6.0791,,,13.617,-39.9573,0.5455,-6.4213,-5.1507,0.2058,3.7122,-11.3216,0.2422,,,,,,98.2069,25.3937,62.0786,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250413T103843_logfile.itlog","2025-04-13T17:38:43.709Z","In hand","Research",,,
1,"walk","left","soft",51.665,52.36,51.3,51.99,412.21,412.905,411.845,412.535,1.3569,64.4058,0.915,0.865,0.86,0.855,0.43,0.47,0.5,0.505,176.3521,159.5057,118.6681,103.6229,67.6525,64.5522,62.3188,63.0996,,,,,,,-0.34,-25.0576,-0.325,-23.9521,0.365,26.4493,0.37,27.3063,69.2375,71.1921,51.6947,56.7303,11.5224,10.3927,13.2512,14.283,31.449,31.7432,25.7872,29.6995,-37.7885,-39.4489,-25.9075,-27.0308,8.6638,7.086,8.4065,7.9259,-2.8586,-3.3067,-4.8447,-6.3571,,,-19.6509,0.8234,-0.263,-7.8414,5.7234,0.1898,0.6568,-10.3619,0.1938,,,,,,94.1849,26.4785,58.3598,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250413T103843_logfile.itlog","2025-04-13T17:38:43.709Z","In hand","Research",,,
1,"walk","left","soft",53.025,53.705,52.7,53.34,413.57,414.25,413.245,413.885,1.3319,64.0961,0.89,0.855,0.82,0.85,0.445,0.48,0.54,0.495,174.9875,164.9192,103.33,108.1014,66.0482,64.8956,61.7702,63.6704,,,,,,,-0.34,-25.5279,-0.315,-23.6509,0.325,24.4821,0.365,27.3408,71.4677,73.1324,55.398,58.6093,11.6342,17.4393,12.5256,15.6119,31.1682,32.9273,29.0988,30.6833,-40.2995,-40.2051,-26.2992,-27.926,10.5391,15.284,8.9263,7.73,-1.0951,-2.1553,-3.5993,-7.8819,,,-24.7049,-14.0938,-0.119,-7.3133,3.5611,-0.0942,-1.8885,-5.0954,0.0562,,,,,,118.0497,30.7696,64.4108,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250413T103843_logfile.itlog","2025-04-13T17:38:43.709Z","In hand","Research",,,
1,"walk","left","soft",54.385,55.005,53.995,54.665,414.93,415.55,414.54,415.21,1.29,63.6666,0.82,0.82,0.825,0.82,0.47,0.445,0.475,0.475,182.4971,179.2097,122.2184,118.3304,64.0625,63.9376,62.9771,63.6893,,,,,,,-0.29,-22.4806,-0.28,-21.7054,0.39,29.771,0.34,26.4078,74.0496,69.8854,53.0316,58.9301,12.8255,18.8949,18.1073,19.8369,31.6089,27.8032,24.8876,33.0136,-42.4408,-42.0822,-28.144,-25.9165,9.735,17.4264,11.4527,10.2952,-3.0905,-1.4684,-6.6546,-9.5416,,,-24.8674,-7.8612,-0.1441,-6.7788,12.8266,-0.2611,-4.383,-7.6368,0.0505,,,,,,125.8848,36.8737,69.7199,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250413T103843_logfile.itlog","2025-04-13T17:38:43.709Z","In hand","Research",,,
1,"walk","left","soft",55.655,56.305,55.315,55.945,416.2,416.85,415.86,416.49,1.2725,62.7524,0.84,0.81,0.755,0.79,0.45,0.48,0.495,0.46,206.1733,171.4493,124.0768,130.2293,65.1163,63.5294,60.1594,62.2047,,,,,,,-0.31,-24.3615,-0.29,-22.7898,0.34,27.0916,0.36,28.3465,74.4288,76.5666,53.8143,62.3959,13.1806,14.063,20.5797,17.1504,32.8645,34.93,28.4924,34.4544,-41.5643,-41.6366,-25.3219,-27.9416,8.6456,12.0262,13.4737,9.4266,-4.535,-2.0367,-7.106,-7.7238,,,-33.0902,-0.9245,-0.2702,-15.4002,3.8136,0.5369,-10.3765,-16.4675,0.1101,,,,,,120.4038,37.3449,75.6071,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250413T103843_logfile.itlog","2025-04-13T17:38:43.709Z","In hand","Research",,,
1,"walk","left","soft",56.945,57.565,56.575,57.235,417.49,418.11,417.12,417.78,1.2837,63.5981,0.835,0.825,0.81,0.795,0.45,0.45,0.505,0.5,197.6105,183.143,122.7805,121.4027,66.0079,64.3275,62.5483,61.5087,,,,,,,-0.27,-21.0321,-0.29,-22.5901,0.37,28.5714,0.33,25.5319,71.991,70.2082,52.6136,59.2178,13.4139,14.9645,14.5293,19.3722,34.2665,28.6394,25.4541,31.466,-37.7246,-41.5689,-27.1596,-27.7518,9.5327,12.0903,9.1066,11.3944,-3.8811,-2.8742,-5.4227,-7.9778,,,0.7823,-26.4762,0.2488,-10.4107,1.1883,0.2184,3.6327,-13.2191,0.2229,,,,,,109.5761,31.144,76.7292,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250413T103843_logfile.itlog","2025-04-13T17:38:43.709Z","In hand","Research",,,
