segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
1,"walk","left","soft",60.725,61.395,60.35,61.005,3603.42,3604.09,3603.045,3603.7,1.3612,63.6272,0.915,0.88,0.83,0.84,0.495,0.49,0.475,0.5,184.0781,168.9348,119.2865,124.8579,66.9104,63.4234,62.5235,61.6514,,,,,,,,,-0.28,-20.5693,0.375,28.2486,0.39,28.6239,68.4046,67.4983,54.0679,53.1068,14.4766,28.6012,22.7084,26.2218,33.6744,28.0933,30.677,27.9724,-34.7303,-39.4051,-23.3908,-25.1343,14.643,5.6354,15.0073,12.2353,0.1663,-22.9658,-7.7011,-13.9866,0.5567,0.739,17.6998,23.0158,-0.0943,-8.5527,0.2987,0.3671,4.5077,-8.8598,0.221,,,,,,74.0931,31.1715,64.0178,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",62.05,62.8,61.7,62.39,3604.745,3605.495,3604.395,3605.085,1.3838,63.3288,0.935,0.885,0.845,0.84,0.41,0.525,0.52,0.545,192.3189,148.5701,109.4389,105.6571,67.7536,63.5548,61.7916,60.2151,,,,,,,-0.305,-22.0416,-0.34,-24.5709,0.35,25.5941,0.41,29.3907,70.0142,67.8681,52.6727,57.8607,13.55,17.1266,19.5232,19.9119,36.1758,30.1342,26.8185,27.3554,-33.8384,-37.7339,-25.8542,-30.5053,11.2805,1.6112,15.5345,9.6814,-2.2695,-15.5154,-3.9887,-10.2305,0.5567,0.7612,3.1049,-2.9236,0.0956,-0.5522,-5.8073,0.1536,5.5159,-15.5244,0.3508,,,,,,71.781,29.0006,69.7012,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",63.465,64.175,63.07,63.795,3606.16,3606.87,3605.765,3606.49,1.3587,62.649,0.905,0.835,0.86,0.805,0.48,0.49,0.525,0.565,158.762,149.3464,110.7097,111.9528,65.6987,63.619,61.6487,59.6296,,,,,,,-0.27,-19.8712,-0.33,-24.287,0.395,28.3154,0.38,28.1481,67.9197,67.9461,53.3747,56.702,12.3697,26.4102,16.518,20.5164,32.2728,28.9965,25.5384,29.6539,-35.6469,-38.9496,-27.8363,-27.0481,12.2917,2.2171,14.765,10.0334,-0.078,-24.1932,-1.753,-10.4831,0.5133,0.7161,38.9343,15.5961,0.3023,-4.0377,-4.7999,0.2788,6.538,-5.1792,0.1681,,,,,,139.609,30.4544,69.6979,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",64.835,65.475,64.475,65.125,3607.53,3608.17,3607.17,3607.82,1.2994,62.3272,0.815,0.86,0.8,0.765,0.465,0.465,0.545,0.525,175.9065,163.9133,103.6377,115.7215,63.4241,65.3992,60.9524,59.5331,,,,,,,-0.3,-23.088,-0.29,-22.3184,0.36,27.4286,0.35,27.2374,68.935,74.4575,58.8225,55.3728,12.6649,14.4732,13.9558,15.8007,29.8494,33.0246,32.493,26.9518,-39.0855,-41.4329,-26.3295,-28.421,9.8715,2.5092,10.704,6.6277,-2.7933,-11.964,-3.2518,-9.173,0.67,0.8794,-44.7332,14.6555,-0.4254,-3.3819,-6.1104,0.309,-6.162,-10.0481,0.0726,,,,,,139.6173,33.289,60.2819,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",66.125,66.78,65.755,66.405,3608.82,3609.475,3608.45,3609.1,1.3187,63.1254,0.835,0.875,0.805,0.815,0.475,0.445,0.48,0.515,180.4059,176.664,125.4514,111.9882,63.7405,65.7895,61.9231,61.0487,,,,,,,-0.28,-21.2322,-0.28,-21.2322,0.37,28.4615,0.375,28.0899,68.7137,70.702,53.6668,56.451,16.3873,16.6493,16.2567,19.9517,35.1837,31.0741,26.8116,29.9341,-33.53,-39.6279,-26.8552,-26.5169,13.648,0.037,11.4334,10.8093,-2.7394,-16.6123,-4.8233,-9.1425,0.8433,1.0963,-46.8715,-10.8963,-0.352,-2.8903,-0.5794,-0.0445,2.7823,-7.2698,0.1693,,,,,,113.0852,30.111,59.3606,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",67.435,68.12,67.07,67.745,3610.13,3610.815,3609.765,3610.44,1.2906,62.7616,0.845,0.83,0.815,0.75,0.475,0.465,0.51,0.525,170.2259,163.2334,110.9065,119.832,64.751,65.4832,62.3327,58.4795,,,,,,,-0.29,-22.4697,-0.31,-24.0194,0.365,27.9159,0.375,29.2398,68.4559,72.9075,56.4996,58.7633,10.5733,14.0231,17.0584,18.2709,31.2673,33.116,27.9142,28.3988,-37.1886,-39.7916,-28.5855,-30.3645,10.9171,1.8151,12.4716,7.5041,0.3438,-12.208,-4.5867,-10.7668,0.87,1.1375,3.8383,-26.3679,0.3223,-1.069,2.2939,0.4016,-4.912,-2.6068,-0.0412,,,,,,93.7322,30.1101,75.6977,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",68.725,69.36,68.36,69.035,3611.42,3612.055,3611.055,3611.73,1.3144,63.9136,0.875,0.875,0.79,0.82,0.445,0.41,0.475,0.54,180.1199,181.3302,118.8178,115.3345,67.0498,66.4137,60.6526,61.5385,,,,,,,-0.24,-18.2596,-0.31,-23.5854,0.365,28.023,0.325,24.3902,63.6169,73.1469,50.9429,54.0895,14.9194,20.3084,22.0386,25.5171,32.7812,33.6581,23.8457,29.4444,-30.8358,-39.4888,-27.0972,-24.6451,14.4071,0.4053,15.5876,12.575,-0.5123,-19.9031,-6.451,-12.942,0.94,1.2244,1.2209,-12.2986,0.1693,0.8421,0.2078,-0.3799,3.2149,-8.1609,0.1503,,,,,,79.8574,26.7786,75.6906,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",70.015,70.71,69.7,70.34,3612.71,3613.405,3612.395,3613.035,1.2587,63.5432,0.88,0.775,0.79,0.755,0.415,0.475,0.55,0.485,177.3867,163.6061,102.1228,122.3638,68.2171,64.1822,60.8863,60.8871,,,,,,,-0.34,-27.0109,-0.325,-25.8193,0.315,24.2775,0.37,29.8387,66.3988,85.094,53.3265,56.2944,9.9407,14.3368,20.504,21.6193,27.8176,39.1416,28.3201,27.0075,-38.5813,-45.9524,-25.0064,-29.2869,8.6648,2.0494,14.8062,8.9569,-1.2758,-12.2874,-5.6978,-12.6623,0.655,0.8499,13.5982,-0.0365,0.2062,-3.6708,-4.3682,0.3067,-7.9726,,0.2766,,,,,,92.4849,31.8469,70.0499,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",71.3,71.875,70.955,71.58,3613.995,3614.57,3613.65,3614.275,1.1675,61.6294,0.705,0.785,0.73,0.66,0.405,0.39,0.465,0.485,208.5483,220.2543,124.216,124.1255,61.978,65.1452,62.1277,57.2668,,,,,,,-0.245,-20.985,-0.28,-23.9829,0.345,29.3617,0.295,25.5965,80.2012,68.6628,55.4867,58.9576,20.9374,16.0957,18.1588,21.9875,34.673,27.1613,26.4412,29.9597,-45.5281,-41.5015,-29.0455,-28.9979,18.3059,1.7539,12.5128,10.273,-2.6315,-14.3417,-5.646,-11.7145,0.5467,0.6423,42.0999,14.5806,0.2382,,-6.386,-0.4319,12.2268,-20.5833,0.4684,,,,,,130.1015,43.3071,78.9485,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",72.465,73.11,72.11,72.74,3615.16,3615.805,3614.805,3615.435,1.2563,63.0542,0.855,0.82,0.755,0.74,0.46,0.45,0.425,0.5,200.3493,164.5084,142.1641,128.6767,66.7969,64.1879,62.268,58.9641,,,,,,,-0.235,-18.7065,-0.275,-21.8905,0.355,29.2784,0.37,29.4821,70.5046,71.0544,52.5153,58.4832,12.7433,16.6255,18.8335,19.8062,33.5475,31.7297,26.2431,29.9714,-36.9571,-39.3246,-26.2722,-28.5118,7.9343,1.9032,15.3595,9.4081,-4.8091,-14.7222,-3.4739,-10.398,0.52,0.6305,49.371,10.6953,0.4688,-4.9942,2.8806,0.6318,9.1162,-11.5698,0.2641,,,,,,93.1936,43.3173,78.7401,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",73.71,74.395,73.355,74.01,3616.405,3617.09,3616.05,3616.705,1.2813,63.5206,0.875,0.79,0.795,0.795,0.39,0.465,0.49,0.53,199.9985,168.8152,110.5909,116.7924,68.0934,63.3267,61.1538,61.5087,,,,,,,-0.245,-19.122,-0.3,-23.4146,0.355,27.3077,0.385,29.7872,70.0123,75.9671,57.0571,56.1828,14.8996,19.2905,15.8909,19.457,36.447,32.8993,30.0638,26.2549,-33.5653,-43.0678,-26.9933,-29.9279,12.0959,1.5392,12.4723,9.2065,-2.8038,-17.7514,-3.4186,-10.2505,0.215,0.2795,18.5076,5.4982,0.1752,6.0737,-8.1208,-0.377,-3.7939,-12.6759,0.1261,,,,,,93.1384,31.5169,74.2083,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",75.015,75.635,74.67,75.27,3617.71,3618.33,3617.365,3617.965,1.2325,62.6729,0.795,0.81,0.745,0.74,0.43,0.45,0.52,0.465,182.7448,187.7253,113.45,128.7611,65.0307,64.8,60.0806,60.7803,,,,,,,-0.275,-22.3124,-0.255,-20.6897,0.345,27.8226,0.365,29.9795,73.2196,70.361,59.0168,62.5121,14.9367,18.8328,20.5601,19.5054,31.4714,30.108,29.3846,31.3944,-41.7482,-40.253,-29.6322,-31.1177,8.3362,0.992,14.8587,8.9818,-6.6005,-17.8408,-5.7014,-10.5236,0.095,0.1178,1.3296,9.0668,-0.0863,-3.8572,-0.9839,,-16.5417,-11.6432,-0.0757,,,,,,118.4078,36.0178,86.7042,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",76.235,76.875,75.885,76.5,3618.93,3619.57,3618.58,3619.195,1.2319,62.2086,0.805,0.77,0.745,0.745,0.425,0.43,0.47,0.49,205.1004,184.7629,131.0979,138.0863,65.5804,62.6016,60.6925,59.9598,,,,,,,-0.25,-20.2943,-0.265,-21.5119,0.35,28.5132,0.375,30.1811,73.9494,70.7792,59.3237,59.7966,15.367,20.2857,20.7163,22.8331,32.1075,30.7965,30.423,31.3421,-41.8419,-39.9827,-28.9007,-28.4545,8.7078,1.1102,14.3413,9.9231,-6.6592,-19.1755,-6.375,-12.91,0.1767,0.2169,-39.9336,-5.6513,-0.2913,-6.4956,-3.3412,0.3605,9.6082,-11.3978,0.2423,,,,,,123.3476,20.4495,86.6973,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",77.46,78.135,77.125,77.75,3620.155,3620.83,3619.82,3620.445,1.29,62.9905,0.845,0.845,0.775,0.785,0.42,0.49,0.495,0.505,208.4592,172.1574,125.2522,125.5691,66.1448,64.8752,60.9037,60.0382,,,,,,,-0.25,-19.3798,-0.29,-22.4806,0.335,26.3261,0.385,29.4455,70.5584,66.9772,56.9985,59.5441,10.8178,15.4925,18.4314,14.553,30.3537,30.6273,29.1694,28.7872,-40.2047,-36.3498,-27.8291,-30.7568,6.8013,2.2022,13.287,7.2889,-4.0165,-13.2903,-5.1444,-7.2642,0.1633,0.2078,-30.5237,-6.5259,-0.2209,-2.5848,-14.862,0.4979,14.3267,-14.2971,0.3442,,,,,,115.156,33.0784,83.158,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",78.75,79.405,78.4,79.075,3621.445,3622.1,3621.095,3621.77,1.2856,63.8752,0.875,0.835,0.82,0.755,0.445,0.425,0.5,0.54,191.341,167.0355,120.7971,115.728,66.6667,66.6667,62.8352,59.332,,,,,,,-0.265,-20.6125,-0.325,-25.2795,0.35,26.8199,0.33,25.9332,69.6785,77.526,54.656,58.2703,14.8381,16.1258,13.737,17.0094,33.6384,35.4378,26.0721,27.4431,-36.0401,-42.0882,-28.5839,-30.8272,11.7116,2.8058,10.6469,8.6851,-3.1265,-13.32,-3.0901,-8.3244,0.2,0.261,1.7517,-33.9328,0.3637,-2.1536,-10.9801,0.128,7.1984,-9.5618,0.2291,,,,,,110.3571,29.6744,73.2441,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",80.055,80.65,79.69,80.325,3622.75,3623.345,3622.385,3623.02,1.2069,62.8524,0.78,0.8,0.755,0.7,0.43,0.41,0.47,0.495,186.0325,192.0841,117.8795,122.5406,64.7303,65.8436,62.0123,58.8235,,,,,,,-0.285,-23.6147,-0.27,-22.3718,0.365,29.9795,0.325,27.3109,71.7588,72.4514,57.1657,58.1956,13.8252,12.8396,20.6365,17.9826,33.1791,31.0397,27.2164,29.4311,-38.5797,-41.4118,-29.9493,-28.7645,9.4997,3.3017,13.8024,7.4133,-4.3255,-9.5379,-6.8341,-10.5694,0.32,0.3896,-4.9167,-19.8682,0.1411,-6.3163,1.9333,0.2008,-10.3407,-7.2555,-0.045,,,,,,122.3523,32.0379,80.6271,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",81.255,81.87,80.9,81.51,3623.95,3624.565,3623.595,3624.205,1.21,63.1205,0.805,0.785,0.73,0.735,0.42,0.42,0.455,0.485,201.1672,187.5251,128.1815,125.0084,66.6667,64.6091,60.9603,60.2459,,,,,,,-0.25,-20.6612,-0.255,-21.0744,0.355,29.6451,0.36,29.5082,74.4687,72.5682,57.4684,58.2784,13.5144,11.4035,15.2236,14.3875,37.3646,31.2881,28.3941,26.9461,-37.104,-41.2802,-29.0743,-31.3323,8.8037,1.5858,10.7661,7.041,-4.7106,-9.8177,-4.4575,-7.3465,0.3933,0.471,-29.926,-4.9489,-0.2115,-0.0234,-1.9125,0.1946,-3.344,-16.6144,0.1806,,,,,,126.4092,28.5953,76.8266,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
1,"walk","left","soft",82.445,83.095,82.11,82.73,3625.14,3625.79,3624.805,3625.425,1.2075,63.5463,0.84,0.75,0.74,0.74,0.385,0.44,0.48,0.485,212.0658,174.4021,121.1096,118.7226,67.7419,64.2398,60.4082,61.7954,,,,,,,-0.24,-19.8758,-0.285,-23.6025,0.335,27.3469,0.365,30.4802,72.251,83.0029,55.9619,55.6286,15.8317,13.9133,12.7127,16.5249,33.6464,37.5893,25.9458,24.4212,-38.6046,-45.4136,-30.0161,-31.2074,10.8373,0.1176,7.8533,9.6365,-4.9944,-13.7956,-4.8594,-6.8884,0.4767,0.5839,-34.2781,-6.2048,-0.244,5.1482,-4.3301,-0.1786,-4.874,-11.3384,0.0879,,,,,,139.3443,30.6762,78.3766,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250308T111144_logfile.itlog","2025-03-08T18:11:43.939Z","In hand","Research",,,
