segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
1,"walk","left","soft",81.67,82.335,81.28,82.03,5538.135,5538.8,5537.745,5538.495,1.365,63.7407,0.89,0.885,0.885,0.82,0.465,0.48,0.435,0.55,194.8477,173.4622,149.7029,120.3263,65.2015,64.3636,65.4344,59.9634,,,,,,,,,-0.36,-26.3736,0.39,28.8355,0.305,22.3035,65.7473,76.4447,53.2603,59.3988,26.0506,27.6787,21.557,14.2135,28.1114,34.0576,27.3982,37.2784,-37.6359,-42.3871,-25.8621,-22.1204,20.5027,20.1077,16.3963,8.3633,-5.5479,-7.571,-5.1607,-5.8501,0.22,0.2976,3.5853,11.9177,-0.1365,4.0274,0.664,0.0708,16.771,1.7253,0.2537,,,,,,81.3205,33.3802,64.0723,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241216T115742_logfile.itlog","2024-12-16T18:57:42.193Z","In hand","Research",,,
1,"walk","left","soft",83.045,83.72,82.665,83.395,5539.51,5540.185,5539.13,5539.86,1.3587,62.6963,0.9,0.89,0.845,0.775,0.485,0.5,0.5,0.545,174.1962,177.8802,134.8042,110.2679,65.6934,63.5714,62.2468,59.2734,,,,,,,-0.33,-24.287,-0.35,-25.759,0.38,27.9926,0.325,24.8566,70.3951,74.4781,53.4763,65.2491,19.6301,29.4944,29.1022,22.8804,31.4974,32.4808,29.1235,39.4631,-38.8977,-41.9973,-24.3528,-25.786,16.6064,22.7947,19.0747,13.484,-3.0237,-6.6996,-10.0275,-9.3964,0.22,0.2986,-13.9732,-6.8984,-0.0901,-12.7391,-1.449,0.6471,18.6512,10.0812,0.1416,,,,,,90.1794,24.8398,89.2848,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241216T115742_logfile.itlog","2024-12-16T18:57:42.193Z","In hand","Research",,,
1,"walk","left","soft",84.4,85.13,84.035,84.69,5540.865,5541.595,5540.5,5541.155,1.3725,63.1848,0.93,0.865,0.815,0.86,0.455,0.52,0.525,0.52,185.1396,171.072,127.5704,129.8747,66.9065,63.1387,60.9346,61.7594,,,,,,,-0.315,-22.9508,-0.29,-21.1293,0.365,27.2897,0.44,31.5978,65.0141,75.0638,55.3172,62.5013,21.1393,27.2179,24.4012,30.2656,28.189,35.0061,32.3939,38.5034,-36.8251,-40.0577,-22.9233,-23.9979,18.9701,25.6058,18.5082,17.0527,-2.1692,-1.6121,-5.893,-13.213,0.22,0.2942,8.941,-19.0916,0.3027,,,,,-0.4272,0.4569,,,,,,92.6111,19.4058,90.0978,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241216T115742_logfile.itlog","2024-12-16T18:57:42.193Z","In hand","Research",,,
1,"walk","left","soft",85.795,86.485,85.37,86.095,5542.26,5542.95,5541.835,5542.56,1.3581,63.686,0.875,0.855,0.91,0.82,0.465,0.49,0.52,0.545,172.1872,182.06,122.2395,125.9917,64.8148,64.5283,64.8841,60.5166,,,,,,,-0.24,-17.6714,-0.3,-22.0893,0.425,30.303,0.39,28.7823,75.03,72.3205,52.7867,58.7922,26.4152,24.0069,25.2534,21.5282,33.8212,28.4543,28.5726,31.3997,-41.2087,-43.8662,-24.2141,-27.3925,18.0185,18.7562,16.8547,13.4648,-8.3967,-5.2507,-8.3987,-8.0634,,,29.5517,-11.703,0.474,8.6313,3.4454,,,-4.8533,0.4562,,,,,,90.7745,29.2392,81.3772,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241216T115742_logfile.itlog","2024-12-16T18:57:42.193Z","In hand","Research",,,
1,"walk","left","soft",87.155,87.79,86.745,87.44,5543.62,5544.255,5543.21,5543.905,1.3775,63.1027,0.905,0.885,0.85,0.835,0.485,0.45,0.465,0.525,194.4523,193.0837,140.9024,124.9867,66.7897,61.1399,63.197,61.2844,,,,,,,-0.26,-18.8748,-0.285,-20.6897,0.41,30.4833,0.35,25.6881,69.9941,70.0932,55.5687,59.5644,19.5931,28.1993,19.4621,20.1721,32.6176,32.5538,29.9214,33.4413,-37.3765,-37.5394,-25.6473,-26.1231,13.9997,20.7109,13.9611,10.7896,-5.5933,-7.4885,-5.5011,-9.3825,,,27.9403,12.0816,0.2314,-5.0079,-2.4761,0.4059,12.9382,0.5923,0.188,,,,,,86.8261,28.2661,66.2699,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241216T115742_logfile.itlog","2024-12-16T18:57:42.193Z","In hand","Research",,,
1,"walk","left","soft",88.475,89.35,88.12,88.805,5544.94,5545.815,5544.585,5545.27,1.3269,60.9247,0.895,0.685,0.85,0.81,0.415,0.675,0.525,0.53,193.3391,136.4158,123.6074,119.2296,66.2963,55.0201,62.2711,60.1113,,,,,,,-0.33,-24.8705,-0.33,-24.8705,0.355,26.0073,0.545,40.4453,70.1838,78.7885,55.7345,59.1227,21.4542,21.948,17.5677,15.7162,33.557,43.2548,29.759,31.2895,-36.6268,-35.5337,-25.9755,-27.8331,16.1821,18.212,13.3689,9.0797,-5.2721,-3.736,-4.1988,-6.6365,,,5.0782,17.1989,-0.1484,9.6485,-9.508,-0.2274,14.0835,5.3459,0.1339,,,,,,92.8848,30.0828,72.2491,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241216T115742_logfile.itlog","2024-12-16T18:57:42.193Z","In hand","Research",,,
1,"walk","left","soft",89.865,90.48,89.475,90.16,5546.33,5546.945,5545.94,5546.625,1.3263,63.2118,0.89,0.885,0.82,0.76,0.495,0.445,0.505,0.545,166.0578,198.5601,122.8237,110.9975,66.2942,66.4165,62.1212,58.0153,,,,,,,-0.125,-9.4251,-0.295,-22.2432,0.39,29.5455,0.32,24.4275,70.4338,71.7535,59.3839,61.4671,17.0232,28.7188,24.3395,21.1773,31.2752,31.0918,31.9265,36.2947,-39.1586,-40.6617,-27.4574,-25.1724,14.1826,23.096,14.9784,12.4998,-2.8406,-5.6229,-9.3611,-8.6775,,,17.3397,7.7501,0.0974,-8.5774,6.053,0.079,8.7185,13.7949,-0.0731,,,,,,106.2377,28.5307,78.2087,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241216T115742_logfile.itlog","2024-12-16T18:57:42.193Z","In hand","Research",,,
1,"walk","left","soft",91.165,91.815,90.79,91.475,5547.63,5548.28,5547.255,5547.94,1.3338,64.1284,0.865,0.855,0.865,0.835,0.41,0.45,0.495,0.555,202.1479,190.4903,149.5484,117.947,66.5385,63.9252,64.3123,61.7375,,,,,,,-0.31,-23.2427,-0.31,-23.2427,0.375,27.881,0.34,25.1386,72.854,76.4334,56.4525,58.2141,21.057,26.7358,14.9126,20.202,32.133,33.526,30.7598,31.0193,-40.721,-42.9074,-25.6927,-27.1948,14.4323,20.1961,10.722,10.7508,-6.6247,-6.5397,-4.1907,-9.4512,,,48.0513,-5.9467,0.5197,10.1934,2.3233,-0.4848,16.2074,5.355,0.1768,,,,,,122.6471,32.6621,66.7234,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241216T115742_logfile.itlog","2024-12-16T18:57:42.193Z","In hand","Research",,,
1,"walk","left","soft",92.49,93.185,92.12,92.79,5548.955,5549.65,5548.585,5549.255,1.3312,63.2901,0.875,0.82,0.84,0.835,0.46,0.515,0.465,0.48,190.2662,175.2358,134.9131,122.7867,65.666,61.194,63.6364,62.6642,,,,,,,-0.305,-22.9108,-0.3,-22.5352,0.37,28.0303,0.395,29.6435,78.3109,72.1769,56.2615,64.1275,23.4253,32.7771,22.0535,22.7277,35.8369,31.9179,27.8826,34.5371,-42.4741,-40.2591,-28.3789,-29.5904,19.0344,26.7142,14.36,12.5291,-4.391,-6.063,-7.6935,-10.1986,,,-10.6336,20.4942,-0.3008,-0.2497,-3.5688,0.3351,2.2268,6.8725,-0.0823,,,,,,111.9793,36.2313,74.2504,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241216T115742_logfile.itlog","2024-12-16T18:57:42.193Z","In hand","Research",,,
1,"walk","left","soft",93.82,94.53,93.455,94.14,5550.285,5550.995,5549.92,5550.605,1.3231,62.9025,0.88,0.81,0.85,0.79,0.455,0.525,0.495,0.515,209.3303,169.9987,134.1555,132.7212,65.7944,62.1881,63.5514,60.076,,,,,,,-0.27,-20.4062,-0.32,-24.1852,0.365,27.2897,0.39,29.6578,70.486,71.7326,55.4588,63.1038,16.226,26.6511,24.8107,19.2366,28.0984,32.2785,28.436,31.9973,-42.3877,-39.4541,-27.0228,-31.1065,13.2002,20.4561,15.5114,12.8091,-3.0259,-6.195,-9.2993,-6.4275,,,-14.2849,-5.4736,-0.0939,10.5369,-13.6883,0.1901,21.4601,-0.0423,0.2895,,,,,,108.1282,38.3342,77.1456,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20241216T115742_logfile.itlog","2024-12-16T18:57:42.193Z","In hand","Research",,,
