segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
1,"walk","left","soft",42.07,42.86,41.73,42.445,4677.725,4678.515,4677.385,4678.1,1.4656,64.8842,1.02,0.91,0.965,0.91,0.475,0.545,0.5,0.525,175.2737,141.7906,103.2073,116.21,68.9189,62.7586,65.4237,62.4357,,,,,,,,,-0.375,-25.5864,0.34,23.0508,0.415,28.4734,67.0338,68.1005,47.398,55.2511,12.6018,20.825,17.849,27.4301,28.7133,32.6051,24.3514,29.376,-38.3205,-35.4954,-23.0465,-25.8752,12.8649,1.934,12.9856,13.2207,0.2631,-18.8911,-4.8634,-14.2094,0.3333,0.4917,1.0386,,0.5999,-14.7108,-2.1639,0.6577,10.8132,-13.1979,0.3942,,,,,,67.6607,29.299,61.0079,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250718T093338_logfile.itlog","2025-07-18T16:33:37.971Z","In hand","Research",,,
1,"walk","left","soft",43.535,44.305,43.215,43.925,4679.19,4679.96,4678.87,4679.58,1.4862,65.3098,1.04,0.975,0.89,0.98,0.445,0.535,0.52,0.57,175.7916,149.4536,105.1665,110.058,68.9884,65.2174,62.3468,64.6865,,,,,,,-0.355,-23.8856,-0.39,-26.2405,0.32,22.4168,0.38,25.0825,66.8662,64.1814,46.4649,56.032,15.5026,22.0356,20.9584,15.4857,30.0101,24.9853,24.5919,33.6083,-36.8561,-39.1961,-21.873,-22.4238,15.2516,4.1507,15.0686,7.4522,-0.251,-17.8849,-5.8898,-8.0335,0.3333,0.4758,21.9337,20.5844,0.0344,-9.8835,-2.8141,0.5184,1.5658,-5.7793,0.1315,,,,,,59.8434,25.1342,63.6777,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250718T093338_logfile.itlog","2025-07-18T16:33:37.971Z","In hand","Research",,,
1,"walk","left","soft",45.065,45.785,44.66,45.405,4680.72,4681.44,4680.315,4681.06,1.44,64.494,0.995,0.93,0.905,0.885,0.49,0.505,0.555,0.5,161.6789,157.5836,102.1288,118.4544,68.2676,65.3779,61.5646,62.766,,,,,,,-0.355,-24.6528,-0.34,-23.6111,0.405,27.551,0.38,26.9504,64.7008,67.3522,47.5694,56.4136,10.4725,19.106,22.9355,17.6001,28.0293,27.7743,25.4965,30.5315,-36.6716,-39.5779,-22.0729,-25.8821,9.2937,2.8167,15.7585,8.1328,-1.1788,-16.2893,-7.177,-9.4672,0.2733,0.4018,26.1286,13.1306,0.2471,-12.4321,-2.3076,0.7635,-1.7734,-17.3925,0.2633,,,,,,68.755,23.9794,61.9806,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250718T093338_logfile.itlog","2025-07-18T16:33:37.971Z","In hand","Research",,,
1,"walk","left","soft",46.495,47.195,46.14,46.84,4682.15,4682.85,4681.795,4682.495,1.4006,64.9114,0.97,0.9,0.89,0.875,0.435,0.48,0.575,0.55,175.7114,171.5713,99.4391,108.5172,69.7842,65.4545,62.1291,62.2776,,,,,,,-0.355,-25.3458,-0.345,-24.6319,0.355,24.7818,0.355,25.2669,70.1178,71.4207,51.7432,54.2973,11.5473,19.758,13.5199,22.1432,33.2859,32.1777,27.5832,26.8168,-36.8319,-39.243,-24.16,-27.4805,10.4216,1.6886,8.8021,12.3405,-1.1257,-18.0693,-4.7177,-9.8028,0.3967,0.5682,42.7708,-8.718,0.5389,-1.5095,1.196,,2.2512,-13.0561,0.2617,,,,,,95.5443,25.2012,58.4982,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250718T093338_logfile.itlog","2025-07-18T16:33:37.971Z","In hand","Research",,,
1,"walk","left","soft",47.87,48.565,47.54,48.225,4683.525,4684.22,4683.195,4683.88,1.355,64.3089,0.935,0.875,0.855,0.82,0.405,0.47,0.51,0.51,194.8629,175.8912,112.1006,114.0515,69.1312,64.8148,63.2163,60.0733,,,,,,,-0.345,-25.4613,-0.355,-26.1993,0.33,24.3993,0.34,24.9084,66.5844,69.6262,54.4807,59.7323,8.8508,16.2081,14.5054,16.1552,27.3821,30.0958,28.7589,30.4859,-39.2023,-39.5303,-25.7218,-29.2464,9.2645,1.5345,9.8736,8.5203,0.4137,-14.6736,-4.6318,-7.6349,0.51,0.6898,28.6492,1.4015,0.2852,-2.0605,0.0795,0.0562,-3.1097,-4.4271,0.0247,,,,,,96.9403,24.9884,58.7698,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250718T093338_logfile.itlog","2025-07-18T16:33:37.971Z","In hand","Research",,,
1,"walk","left","soft",49.235,49.92,48.88,49.625,4684.89,4685.575,4684.535,4685.28,1.3594,63.9715,0.93,0.915,0.855,0.78,0.43,0.48,0.485,0.58,179.8512,168.1352,126.5431,111.1131,68.6347,65.5914,63.4508,58.209,,,,,,,-0.315,-23.1724,-0.39,-28.6897,0.355,26.3451,0.295,22.0149,70.8374,68.3157,52.8097,56.9432,9.5236,12.3507,16.5167,18.3695,33.8473,30.6012,26.5615,31.3448,-36.9901,-37.7145,-26.2482,-25.5985,10.5464,3.1523,10.5567,9.8234,1.0228,-9.1985,-5.96,-8.5461,0.335,0.4514,26.3495,-10.4384,0.4623,-4.6622,3.9228,0.0665,-6.1858,-0.7998,-0.0839,,,,,,82.4888,22.9245,71.1591,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250718T093338_logfile.itlog","2025-07-18T16:33:37.971Z","In hand","Research",,,
1,"walk","left","soft",50.585,51.315,50.235,50.945,4686.24,4686.97,4685.89,4686.6,1.3994,65.7376,0.99,0.9,0.905,0.885,0.42,0.48,0.5,0.54,184.5929,161.7214,121.5463,112.7615,69.9647,65.8135,63.8448,63.3274,,,,,,,-0.315,-22.51,-0.36,-25.7258,0.35,24.6914,0.37,26.4758,68.9941,67.2608,51.122,55.9759,16.3662,13.9997,14.4171,21.4397,33.8943,29.4067,24.8851,27.2234,-35.0997,-37.8541,-26.2369,-28.7525,13.6481,3.0429,9.3407,11.6204,-2.718,-10.9568,-5.0764,-9.8194,0.2167,0.3071,18.6386,13.0089,0.0758,-6.4107,4.8492,0.0943,0.5591,-9.4681,0.1477,,,,,,87.2739,29.0486,67.9063,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250718T093338_logfile.itlog","2025-07-18T16:33:37.971Z","In hand","Research",,,
1,"walk","left","soft",52.005,52.67,51.665,52.315,4687.66,4688.325,4687.32,4687.97,1.2619,63.1047,0.84,0.78,0.8,0.765,0.43,0.455,0.525,0.485,177.4541,165.4771,111.1668,124.2447,66.0118,63.286,61.3027,61.8182,,,,,,,-0.35,-27.7365,-0.31,-24.5666,0.34,26.0536,0.355,28.6869,72.2413,72.7205,53.9403,64.012,14.6776,11.5902,15.4057,14.4087,32.942,34.0206,26.4943,32.5281,-39.2993,-38.7,-27.4461,-31.4839,5.157,3.06,11.0907,5.9894,-9.5205,-8.5302,-4.3151,-8.4193,0.5,0.6525,26.7135,4.1008,0.2746,-19.6906,-2.0553,0.743,-4.589,-8.5662,0.0679,,,,,,113.573,32.8998,87.9624,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250718T093338_logfile.itlog","2025-07-18T16:33:37.971Z","In hand","Research",,,
1,"walk","left","soft",53.28,53.9,52.95,53.54,4688.935,4689.555,4688.605,4689.195,1.2488,63.0518,0.82,0.795,0.735,0.8,0.435,0.45,0.485,0.46,190.1212,182.9883,119.8349,152.0541,65.7315,63.7275,59.7561,62.9921,,,,,,,-0.28,-22.4224,-0.26,-20.8208,0.33,26.8293,0.36,28.3465,68.2127,78.1393,56.2671,64.2525,13.6807,11.8233,12.2931,10.8027,28.477,37.4451,27.1666,33.6142,-39.7357,-40.6942,-29.1005,-30.6382,9.4189,0.8497,8.3271,3.9188,-4.2619,-10.9736,-3.966,-6.884,0.895,1.1008,-50.8065,-8.0486,-0.3848,-13.1788,1.0994,0.6176,8.209,-5.3502,0.1542,,,,,,122.766,23.2687,88.03,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250718T093338_logfile.itlog","2025-07-18T16:33:37.971Z","In hand","Research",,,
1,"walk","left","soft",54.52,55.15,54.19,54.82,4690.175,4690.805,4689.845,4690.475,1.2356,61.7114,0.765,0.78,0.76,0.745,0.42,0.455,0.505,0.48,196.7963,194.4165,119.0713,141.2282,62.8337,62.1514,61.0442,60.8163,,,,,,,-0.29,-23.4699,-0.3,-24.2792,0.33,26.506,0.33,26.9388,74.7543,71.2413,57.9986,61.0253,13.4712,18.3107,16.4394,14.7273,32.8085,28.5902,26.8967,31.2247,-41.9458,-42.6511,-31.1019,-29.8006,11.6312,4.0527,10.0049,5.5723,-1.84,-14.258,-6.4346,-9.155,1.0067,1.2533,-31.4604,-6.2068,-0.2153,0.4296,-3.7817,-0.1297,4.1927,-8.2727,0.1496,,,,,,130.5163,24.6728,90.7885,,,,"Duque","","N/A","2008-01-01T00:00:00.000Z","Bay","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250718T093338_logfile.itlog","2025-07-18T16:33:37.971Z","In hand","Research",,,
