segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
2,"walk","left","hard",60.385,61.07,60.015,60.665,495.11,495.795,494.74,495.39,1.2813,61.7949,0.85,0.775,0.825,0.715,0.4,0.45,0.515,0.595,174.2755,161.561,119.215,111.7183,67.0611,62.5,62.6186,55,,,,,,,-0.205,-16,-0.28,-21.8537,0.37,28.0835,0.405,31.1538,69.6486,65.2308,56.348,53.3495,14.1702,12.9273,18.2956,28.4008,29.6671,32.1095,30.808,24.0081,-39.9815,-33.1212,-25.54,-29.3414,11.7251,9.9381,12.4773,14.8438,-2.4451,-2.9892,-5.8184,-13.5571,0.68,0.8959,-54.113,-58.804,,3.4807,-8.8237,0.0032,16.8027,6.8555,0.1451,,,,,,230.8302,28.5902,76.6356,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250509T112305_logfile.itlog","2025-05-09T18:23:05.436Z","In hand","Research",,,"missing data: Withers"
2,"walk","left","hard",61.67,62.325,61.31,61.955,496.395,497.05,496.035,496.68,1.2694,62.1734,0.935,0.795,0.76,0.675,0.435,0.48,0.47,0.575,184.5068,158.0087,117.5017,109.3285,69.9065,61.39,62.2951,55.102,,,,,,,-0.24,-18.9069,-0.285,-22.452,0.36,29.5082,0.37,30.2041,69.9626,63.7845,56.5559,53.3408,29.4362,16.7583,10.2433,22.3592,34.1323,29.7541,28.3103,26.3798,-35.8303,-34.0304,-28.2456,-26.961,16.5446,12.0464,8.8491,14.6121,-12.8916,-4.7119,-1.3942,-7.7471,0.52,0.6344,-25.2478,144.9589,-0.9632,5.4669,-10.8373,,13.2236,1.9759,0.1629,,,,,,176.7183,26.9712,71.0318,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250509T112305_logfile.itlog","2025-05-09T18:23:05.436Z","In hand","Research",,,"missing data: Withers"
2,"walk","left","hard",62.975,63.64,62.52,63.155,497.7,498.365,497.245,497.88,1.2744,63.2614,0.93,0.85,0.735,0.715,0.37,0.52,0.45,0.525,199.3523,140.072,118.1682,110.4942,71.8147,63.6704,60.2459,57.3146,,,,,,,-0.195,-15.3016,-0.18,-14.1246,0.455,37.2951,0.485,38.8778,64.3391,58.5585,58.3494,58.5852,26.426,20.903,12.2071,19.6805,28.191,29.6742,29.6183,31.2121,-36.1481,-28.8842,-28.7311,-27.3732,14.1386,12.703,9.1434,11.7013,-12.2875,-8.2,-3.0637,-7.9792,0.37,0.4514,214.5006,-75.6863,,12.1956,10.2609,-0.7478,3.8982,-0.7405,0.0847,,,,,,327.0046,47.9442,76.7815,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250509T112305_logfile.itlog","2025-05-09T18:23:05.436Z","In hand","Research",,,"missing data: Withers"
2,"walk","left","hard",64.265,64.94,63.775,64.41,498.99,499.665,498.5,499.135,1.2819,62.7705,0.935,0.765,0.76,0.76,0.36,0.45,0.52,0.54,189.9452,143.5719,96.1436,108.9106,71.785,61.6935,59.0291,58.5742,,,,,,,-0.135,-10.5314,-0.145,-11.3116,0.49,38.0583,0.53,40.8478,60.3001,62.374,58.2184,60.1994,14.0436,20.9525,10.9276,12.8194,26.8557,27.6836,31.212,29.1991,-33.4444,-34.6903,-27.0065,-31.0003,8.0019,17.1013,9.7821,8.185,-6.0418,-3.8512,-1.1454,-4.6344,0.39,0.5021,,,,-5.8999,13.3995,-0.1842,25.8434,-0.4982,0.343,,,,,,,48.2409,76.7878,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250509T112305_logfile.itlog","2025-05-09T18:23:05.436Z","In hand","Research",,,"missing data: Withers"
2,"walk","left","hard",65.575,66.205,65.07,65.705,500.3,500.93,499.795,500.43,1.3031,63.5142,0.93,0.865,0.77,0.745,0.375,0.5,0.535,0.535,172.7562,139.0659,105.6268,107.7553,71.9536,65.7795,59.3449,56.979,,,,,,,-0.13,-9.976,-0.13,-9.976,0.505,38.921,0.5,38.2409,64.9429,58.3155,54.9512,56.1525,26.573,25.4819,12.1714,14.9428,26.7636,25.2768,28.4484,27.6996,-38.1793,-33.0386,-26.5029,-28.4529,15.7826,17.0452,9.7922,10.3448,-10.7904,-8.4367,-2.3792,-4.598,0.67,0.8693,,,,-2.3523,19.0809,-0.3114,30.4273,-1.254,0.4501,,,,,,329.3915,45.8949,70.3919,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250509T112305_logfile.itlog","2025-05-09T18:23:05.436Z","In hand","Research",,,"missing data: Withers"
2,"walk","left","hard",66.855,67.47,66.36,67.04,501.58,502.195,501.085,501.765,1.2544,63.5079,0.9,0.93,0.78,0.585,0.35,0.4,0.52,0.59,204.7796,150.1741,102.4652,100.2881,73.0223,70.8571,61.9048,48.2474,,,,,,,-0.155,-12.3568,-0.185,-14.7484,0.495,39.2857,0.43,35.4639,48.777,57.0739,52.3401,46.9201,17.9878,20.8244,11.9088,19.0169,14.5121,26.2933,24.5276,22.7599,-34.2649,-30.7807,-27.8125,-24.1602,9.3996,12.1902,8.8905,12.5238,-8.5882,-8.6342,-3.0182,-6.4931,0.7833,0.987,,,,2.3306,-8.9377,,18.1787,1.9587,0.2458,,,,,,313.8054,52.8923,67.9389,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250509T112305_logfile.itlog","2025-05-09T18:23:05.436Z","In hand","Research",,,"missing data: Withers"
2,"walk","left","hard",68.07,68.765,67.58,68.29,502.795,503.49,502.305,503.015,1.285,64.4217,0.905,0.82,0.86,0.715,0.315,0.365,0.44,0.665,150.6764,162.5094,118.9631,81.352,71.9682,67.6289,65.0284,53.0612,,,,,,,-0.11,-8.5603,-0.22,-17.1206,0.49,37.051,0.475,35.2505,70.7769,61.1624,54.4777,58.5667,21.4064,19.3003,8.4069,15.9785,32.6803,29.392,32.144,29.3732,-38.0965,-31.7704,-22.3338,-29.1934,14.1269,13.4231,9.5434,12.254,-7.2796,-5.8772,1.1365,-3.7245,0.985,1.3027,-108.9364,114.511,,,3.7313,0.7426,25.4834,5.9667,0.3504,,,,,,313.8054,51.6481,77.206,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250509T112305_logfile.itlog","2025-05-09T18:23:05.436Z","In hand","Research",,,"missing data: Withers"
2,"walk","left","hard",69.365,70.005,68.925,69.605,504.09,504.73,503.65,504.33,1.2763,61.0192,0.86,0.79,0.75,0.71,0.39,0.42,0.485,0.6,205.8523,153.4079,97.6803,98.6441,68.254,63.3267,58.7084,53.7879,,,,,,,-0.16,-12.5367,-0.24,-18.8051,0.44,34.4423,0.4,30.303,68.7868,67.7534,59.9875,56.927,24.3,8.2323,17.3322,18.8168,29.0862,34.276,30.8862,28.715,-39.7007,-33.4774,-29.1014,-28.212,11.4589,6.2301,12.0152,10.9485,-12.8411,-2.0023,-5.3171,-7.8683,0.97,1.2392,20.0485,34.9518,-0.1848,-2.4485,-5.413,-0.2417,10.7497,15.8636,-0.0755,,,,,,140.4796,34.931,78.4842,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250509T112305_logfile.itlog","2025-05-09T18:23:05.436Z","In hand","Research",,,"missing data: Withers"
2,"walk","left","hard",70.635,71.29,70.245,70.935,505.36,506.015,504.97,505.66,1.2737,60.9365,0.84,0.79,0.795,0.68,0.41,0.495,0.57,0.62,193.1003,156.9283,92.6378,101.4127,66.2722,63.0739,60,54.4,,,,,,,-0.24,-18.842,-0.3,-23.5525,0.39,29.434,0.355,28.4,71.908,63.6315,60.892,55.4059,19.0209,13.9784,10.4125,21.5743,30.5276,30.2022,31.1231,26.1862,-41.3804,-33.4294,-29.7689,-29.2197,8.7019,11.089,9.4036,11.9484,-10.319,-2.8894,-1.0089,-9.6259,0.935,1.2389,-24.4516,13.7359,-0.4056,-14.3047,3.3832,,2.5244,-4.868,0.1029,,,,,,114.8286,39.4744,71.8398,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250509T112305_logfile.itlog","2025-05-09T18:23:05.436Z","In hand","Research",,,"missing data: Withers"
2,"walk","left","hard",71.92,72.51,71.53,72.135,506.645,507.235,506.255,506.86,1.2925,62.2461,0.9,0.825,0.73,0.765,0.445,0.43,0.49,0.52,181.533,163.8579,120.595,115.571,69.0979,63.2184,57.8218,58.8462,,,,,,,-0.24,-18.5687,-0.215,-16.6344,0.39,30.8911,0.375,28.8462,69.4683,71.2599,61.6468,54.9353,29.8051,14.494,14.1646,19.4301,32.6274,32.9603,31.6657,22.9173,-36.8409,-38.2996,-29.9811,-32.018,18.8183,8.3115,9.9077,10.809,-10.9868,-6.1826,-4.2569,-8.6211,0.69,0.8711,-17.9372,50.5294,-0.6976,9.3192,-6.9418,,-7.9565,0.1277,-0.1137,,,,,,98.1413,33.8621,81.9396,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250509T112305_logfile.itlog","2025-05-09T18:23:05.436Z","In hand","Research",,,"missing data: Withers"
