segment,gait,direction,surface,ts_hoof_on_LF,ts_hoof_on_RF,ts_hoof_on_LH,ts_hoof_on_RH,ts_raw_hoof_on_LF,ts_raw_hoof_on_RF,ts_raw_hoof_on_LH,ts_raw_hoof_on_RH,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,min_diff_stn,max_diff_stn,si_up_stn,hiphike_swing,hiphike_stance,romz_head,romz_wth,romz_sac,romz_stn,romz_ltc,romz_rtc,horse_name,horse_ueln,horse_chip,horse_age,horse_color,horse_sex,horse_breed,horse_discipline,horse_sire,measurement,date,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
2,"walk","left","hard",58.255,58.88,57.86,58.51,2694.91,2695.535,2694.515,2695.165,1.2644,62.3178,0.82,0.785,0.815,0.73,0.45,0.425,0.47,0.545,153.1413,187.5347,119.1105,107.2987,65.2087,63.6917,63.6719,56.699,,,,,,,-0.25,-19.7726,-0.255,-20.1681,0.395,30.8594,0.37,28.7379,72.2242,69.4481,59.6179,59.3048,15.04,7.3482,14.3914,12.5061,35.1661,32.7973,31.0853,28.443,-37.0582,-36.6508,-28.5326,-30.8618,8.7618,5.3604,9.9762,6.422,-6.2782,-1.9878,-4.4152,-6.0841,1.03,1.3184,-18.0107,2.2279,-0.227,-11.9904,3.1004,0.565,-20.1621,-5.0264,-0.205,,,,,,89.1498,24.1891,82.1783,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",59.5,60.135,59.135,59.81,2696.155,2696.79,2695.79,2696.465,1.2719,62.5076,0.825,0.835,0.775,0.745,0.425,0.47,0.46,0.57,177.482,168.2572,122.0647,108.2419,65.6064,64.2308,61.8762,58.317,,,,,,,-0.255,-20.0491,-0.31,-24.3735,0.365,29.1417,0.325,25.4403,66.3373,68.3507,58.9988,56.4042,12.8111,6.0161,7.4876,17.9196,28.3128,30.1821,29.8638,31.2386,-38.0244,-38.1686,-29.1349,-25.1656,9.2006,1.7152,6.6049,10.7262,-3.6105,-4.3009,-0.8827,-7.1934,0.9567,1.1982,-11.9949,-16.1149,0.0538,-13.869,-2.5221,,-18.5894,-3.6359,-0.1843,,,,,,88.5723,23.7715,85.2404,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",60.765,61.43,60.405,61.05,2697.42,2698.085,2697.06,2697.705,1.2825,62.3779,0.84,0.775,0.81,0.775,0.44,0.46,0.495,0.495,157.5436,162.5368,111.762,112.8411,65.3696,61.8762,62.1881,60.0775,,,,,,,-0.27,-21.0526,-0.285,-22.2222,0.36,27.6392,0.38,29.4574,71.2678,64.4725,61.1695,56.465,15.0418,5.7302,6.0845,14.5268,33.5087,25.3707,33.5759,27.6331,-37.7591,-39.1018,-27.5936,-28.8319,8.5593,3.7382,5.8361,9.3905,-6.4825,-1.9921,-0.2484,-5.1364,1.075,1.4002,-16.1399,-14.5901,-0.0264,,,,-21.7192,-9.9594,-0.1622,,,,,,103.4048,19.7033,85.0149,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",62.055,62.7,61.705,62.36,2698.71,2699.355,2698.36,2699.015,1.2975,61.9338,0.86,0.825,0.77,0.76,0.45,0.495,0.49,0.535,170.3111,155.5621,116.9934,103.8671,66.1538,62.2642,60.6299,58.6873,,,,,,,-0.275,-21.1946,-0.305,-23.5067,0.35,27.5591,0.34,26.2548,70.249,72.515,59.1347,53.5491,19.6155,7.2237,7.7751,16.0208,33.1945,33.653,31.0877,28.0149,-37.0545,-38.862,-28.047,-25.5342,13.911,4.0529,7.0718,10.4299,-5.7045,-3.1708,-0.7032,-5.5909,1.1667,1.4817,-52.5846,3.5708,-0.543,-10.3165,-2.0024,,-19.2594,-12.6727,-0.0913,,,,,,106.2936,24.3827,84.8098,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",63.345,64.03,62.985,63.655,2700,2700.685,2699.64,2700.31,1.3162,62.6648,0.875,0.85,0.82,0.755,0.43,0.505,0.51,0.535,176.1008,156.7852,110.3573,101.7094,66.7939,63.7899,61.8868,58.1888,,,,,,,-0.285,-21.6524,-0.31,-23.5518,0.36,27.1698,0.375,28.9017,72.4345,71.685,57.1028,55.9008,14.9862,6.6481,7.2933,16.131,31.0636,33.2889,28.7133,26.498,-41.3709,-38.3962,-28.3894,-29.4028,8.1169,3.3068,6.9366,8.2132,-6.8693,-3.3413,-0.3567,-7.9178,1.2133,1.6077,-30.7482,1.8222,-0.3263,-19.0161,-1.4695,0.6921,-9.8862,-10.0298,0.0023,,,,,,99.8086,31.69,72.1268,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",64.66,65.34,64.305,64.96,2701.315,2701.995,2700.96,2701.615,1.3075,63.1979,0.9,0.83,0.81,0.765,0.44,0.46,0.5,0.55,170.5124,169.5613,109.5791,105.6353,67.9245,64.9706,61.8321,58.0645,,,,,,,-0.275,-21.0325,-0.3,-22.9446,0.355,27.0992,0.38,28.8425,71.4938,69.3053,55.2919,56.7598,15.6989,5.6244,6.413,15.4449,32.3777,31.2419,29.5676,27.9808,-39.116,-38.0634,-25.7242,-28.779,10.4533,2.9042,7.5309,9.6959,-5.2456,-2.7202,1.1179,-5.7489,1.345,1.7619,-15.507,4.2113,-0.2271,-8.9731,3.5043,0.5313,-4.0264,-6.3713,0.0366,,,,,,101.0128,18.5278,68.0822,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",65.97,66.605,65.615,66.28,2702.625,2703.26,2702.27,2702.935,1.2931,62.8547,0.84,0.865,0.78,0.765,0.41,0.435,0.5,0.555,183.5252,175.3441,107.5057,101.9067,66.1417,66.2835,60.8187,58.1749,,,,,,,-0.275,-21.2663,-0.31,-23.9729,0.355,27.6803,0.325,24.7148,68.5967,71.7088,60.9106,55.6837,17.9552,5.5725,8.5678,11.2237,31.9371,31.3531,32.7098,29.6036,-36.6597,-40.3557,-28.2008,-26.0801,11.9805,2.8644,7.9304,7.6467,-5.9747,-2.7082,-0.6374,-3.577,1.24,1.5903,2.4237,32.6149,-0.3173,9.6913,-1.8961,-0.5107,-9.69,-2.5414,-0.1013,,,,,,119.7634,18.6247,75.0773,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",67.26,67.915,66.9,67.59,2703.915,2704.57,2703.555,2704.245,1.3025,63.4168,0.88,0.87,0.815,0.74,0.45,0.445,0.505,0.545,163.5585,178.0299,111.0891,103.3568,66.0413,67.8363,61.9772,57.8125,,,,,,,-0.295,-22.6488,-0.33,-25.3359,0.36,27.3764,0.325,25.3906,69.8517,82.8309,56.6827,60.9468,15.8395,11.3214,9.0009,24.3753,33.194,33.3143,29.213,34.0598,-36.6576,-49.5166,-27.4697,-26.887,13.4387,5.7066,8.1166,15.5218,-2.4008,-5.6148,-0.8843,-8.8536,0.96,1.2624,-39.1478,44.7431,-0.7007,-15.8837,1.5368,0.6413,-12.1632,-10.9942,-0.0202,,,,,,121.7786,23.4308,68.9632,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",68.595,69.165,68.21,68.865,2705.25,2705.82,2704.865,2705.52,1.0731,58.6231,0.715,0.615,0.695,0.5,0.455,0.38,0.495,0.535,159.582,248.9418,109.2322,134.7015,63.5556,60.4423,61.2335,49.2611,,,,,,,-0.295,-27.4898,-0.27,-25.1602,0.385,33.9207,0.3,29.5567,65.2242,81.3046,53.4727,59.6172,13.2913,8.4499,22.124,19.0565,26.5688,33.5011,19.4432,29.0908,-38.6554,-47.8034,-34.0295,-30.5264,10.2814,2.1199,15.9205,6.7068,-3.0099,-6.3301,-6.2036,-12.3497,0.8967,1.0177,,51.7964,0.2982,,,,0.3356,-8.7977,0.1385,,,,,,,30.7442,72.3562,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",69.675,70.205,69.29,69.86,2706.33,2706.86,2705.945,2706.515,1.1537,60.293,0.665,0.77,0.68,0.66,0.365,0.425,0.385,0.495,163.1021,215.8943,124.7231,137.3872,62.5882,64.0333,61.5385,53.012,,,,,,,-0.125,-10.8342,-0.185,-16.0347,0.385,34.8416,0.345,27.7108,72.515,80.2488,61.0508,55.468,26.2331,16.3608,23.929,25.7313,37.8932,36.1102,30.3846,25.3574,-34.6218,-44.1386,-30.6662,-30.1107,18.1284,4.243,13.5296,10.1762,-8.1047,-12.1178,-10.3994,-15.555,0.995,1.0995,24.1229,19.5872,0.06,-3.9018,-2.4877,0.136,,,-0.4896,,,,,,,32.3768,,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",70.77,71.415,70.435,71.195,2707.425,2708.07,2707.09,2707.85,1.1894,59.1656,0.765,0.73,0.755,0.57,0.43,0.44,0.465,0.675,183.6581,198.1577,127.9885,104.4804,63.6175,61.8644,61.5071,49.6732,,,,,,,-0.23,-19.3379,-0.425,-35.7331,0.335,27.2912,0.22,19.1721,72.1203,72.8083,60.408,61.7149,25.2007,6.653,17.8903,25.8666,32.6178,31.9224,29.6644,36.6335,-39.5025,-40.8859,-30.7436,-25.0814,18.4626,2.5873,12.9256,15.1164,-6.7381,-4.0657,-4.9648,-10.7502,1.12,1.3748,-47.5409,-8.7374,-0.3338,3.0493,0.4998,-0.1604,4.853,-9.0776,0.1513,,,,,,145.2673,33.3178,92.0764,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",71.98,72.605,71.67,72.245,2708.635,2709.26,2708.325,2708.9,1.2,61.5565,0.785,0.74,0.71,0.72,0.445,0.46,0.48,0.48,174.4274,174.6356,118.697,135.4664,64.7423,62.3158,59.6639,59.5041,,,,,,,-0.255,-21.25,-0.265,-22.0833,0.31,26.0504,0.36,29.7521,79.9538,82.4568,64.0061,59.4521,19.1736,8.8839,8.081,17.469,38.4952,39.4658,34.5015,26.1093,-41.4586,-42.9911,-29.5046,-33.3428,11.2273,3.5414,7.9789,6.7076,-7.9463,-5.3425,-0.1021,-10.7614,1.135,1.3506,-0.317,21.1762,-0.2033,-16.2651,-10.4616,0.7289,-21.3355,-11.5929,-0.107,,,,,,109.2821,32.0807,,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",73.175,73.78,72.86,73.465,2709.83,2710.435,2709.515,2710.12,1.1638,60.9741,0.765,0.74,0.695,0.64,0.41,0.435,0.48,0.5,199.1302,203.6458,128.6635,121.3285,65.1064,63.2479,59.4017,56.1404,,,,,,,-0.255,-21.9119,-0.29,-24.9194,0.315,26.9231,0.315,27.6316,69.718,71.5421,68.5795,65.8836,13.2571,6.5815,14.1571,17.6327,30.8362,31.777,34.2203,33.3785,-38.8818,-39.7651,-34.3592,-32.5051,9.5412,3.0618,7.6559,8.276,-3.7159,-3.5198,-6.5012,-9.3567,1.24,1.4508,27.5436,-21.4335,0.3524,29.0123,4.6732,-0.9318,-20.3196,-7.6052,-0.1308,,,,,,138.9824,36.8647,104.7884,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",74.35,74.945,74.025,74.605,2711.005,2711.6,2710.68,2711.26,1.1519,61.0159,0.73,0.72,0.685,0.675,0.41,0.425,0.47,0.5,180.8665,182.3829,144.4094,136.5076,63.6166,63.2967,59.8253,57.3248,,,,,,,-0.245,-21.2697,-0.255,-22.1378,0.325,28.3843,0.34,28.8747,71.8053,61.9293,64.3836,60.6514,18.9341,10.1245,7.0713,17.7839,33.5391,22.6313,31.7823,29.4656,-38.2661,-39.298,-32.6014,-31.1858,11.3357,0.2309,5.3595,7.9516,-7.5984,-9.8936,-1.7118,-9.8323,1.2467,1.4274,1.6707,-13.4955,0.1485,,,,-2.8451,3.8136,-0.072,,,,,,102.1105,22.5141,97.0004,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
2,"walk","left","hard",75.505,76.075,75.16,75.785,2712.16,2712.73,2711.815,2712.44,1.1944,61.6229,0.775,0.77,0.735,0.665,0.425,0.41,0.45,0.505,184.4753,170.4556,137.1602,121.4373,65.1261,63.3745,61.6352,56.3559,,,,,,,-0.215,-18.001,-0.28,-23.4432,0.345,28.9308,0.29,24.5763,70.4774,73.5133,66.5983,58.3963,17.2271,6.9848,14.1347,16.7167,33.4872,33.5847,36.2849,27.8723,-36.9901,-39.9286,-30.3134,-30.524,11.9443,3.1164,9.6685,8.6107,-5.2828,-3.8684,-4.4662,-8.106,1.315,1.5681,29.4406,-30.6713,0.5261,-11.7199,-3.8062,0.2215,-19.1499,-9.5545,-0.1074,,,,,,114.2614,31.7857,98.8556,,,,"Perseo","","N/A","2017-01-01T00:00:00.000Z","Grey","Gelding","PRE horse (Pura Raza Espanola) - Andalusier","Dressage","","20250508T130406_logfile.itlog","2025-05-08T20:04:06.304Z","In hand","Research",,,
